CardNum,CardName,ImgURL,Type,CardClass,Color,Level,GrowCost,Cost,Limit,Power,Restriction,Team,Timing,Guard,Coin,Story,LifeBurst,EffectText,BurstText
WXDi-P08-011,ゆかゆか☆いち,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-011.jpg,ルリグ,ゆかゆか,白,1,《白》×０,-,2,-,-,きゅるきゅるーん☆,-,0,-,-,0,-,-
WXDi-P08-012,ゆかゆか☆にっ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-012.jpg,ルリグ,ゆかゆか,白,2,《白》×１,-,5,-,-,きゅるきゅるーん☆,-,0,-,-,0,-,-
WXDi-P08-013,エルドラ×マーク０,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-013.jpg,ルリグ,エルドラ,青,0,《青》×０,-,0,-,-,-,-,0,-,-,0,-,-
WXDi-P08-014,エルドラ×マークⅠ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-014.jpg,ルリグ,エルドラ,青,1,《青》×０,-,2,-,-,-,-,0,-,-,0,-,-
WXDi-P08-015,エルドラ×マークⅡ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-015.jpg,ルリグ,エルドラ,青,2,《青》×１,-,5,-,-,-,-,0,-,-,0,-,-
WXDi-P08-016,奇跡の軌跡　アン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-016.jpg,ルリグ,アン,緑,0,《緑》×０,-,0,-,-,-,-,0,-,-,0,-,-
WXDi-P08-017,想像の創造　アン＝ファースト,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-017.jpg,ルリグ,アン,緑,1,《緑》×０,-,2,-,-,-,-,0,-,-,0,-,-
WXDi-P08-018,過知の価値　アン＝セカンド,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-018.jpg,ルリグ,アン,緑,2,《緑》×１,-,5,-,-,-,-,0,-,-,0,-,-
WXDi-P08-019,ゼロ/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-019.jpg,ルリグ,イオナ,黒,0,《黒》×０,-,0,-,-,-,-,0,-,-,0,-,-
WXDi-P08-020,ネプト/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-020.jpg,ルリグ,イオナ,黒,1,《黒》×０,-,2,-,-,-,-,0,-,-,0,-,-
WXDi-P08-021,ウラヌス/メイデン　イオナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-021.jpg,ルリグ,イオナ,黒,2,《黒》×１,-,5,-,-,-,-,0,-,-,0,-,-
WXDi-P08-022,タマ・おおごえ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-022.jpg,アシストルリグ,タマ,白,1,《無》×０,-,0,-,-,-,メインフェイズ,0,-,-,0,【出】：対戦相手のパワー10000以下のシグニ１体を対象とし、それを手札に戻す。,-
WXDi-P08-023,タマ・ばいぶる,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-023.jpg,アシストルリグ,タマ,白,1,《無》×０,-,0,-,-,-,メインフェイズ,0,-,-,0,【出】：あなたのデッキの上からカードを７枚見る。その中からシグニを１枚まで公開し手札に加え、残りをシャッフルしてデッキの一番下に置く。,-
WXDi-P08-024,タマ・しーるど,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-024.jpg,アシストルリグ,タマ,白,2,《無》×２,-,1,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,【出】：対戦相手のシグニ１体を対象とし、ターン終了時まで、それは「【常】：アタックできない。」を得る。【出】手札を２枚捨てる：対戦相手のシグニ１体を対象とし、ターン終了時まで、それは能力を失う。【出】《白》《無》《無》：対戦相手のレベル１のシグニ１体を対象とし、それを手札に戻す。,-
WXDi-P08-025,タマ・ばうんだり,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-025.jpg,アシストルリグ,タマ,白,2,《無》×１,-,1,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,【出】：数字１つを宣言する。その後、あなたのデッキの上からカードを３枚公開する。その中に宣言した数字と同じレベルのシグニがある場合、対戦相手のシグニ１体を対象とし、それを手札に戻す。この効果で公開したカードを好きな順番でデッキの一番上に戻す。,-
WXDi-P08-026,タマ・おーら,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-026.jpg,アシストルリグ,タマ,白,2,《無》×０,-,1,-,-,-,メインフェイズ,0,-,-,0,【出】：あなたのルリグ１体を対象とし、ターン終了時まで、それは「【自】《ターン１回》：このルリグがアタックしたとき、このルリグをアップし、ターン終了時まで、このルリグは能力を失う。」を得る。,-
WXDi-P08-027,リル・一閃,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-027.jpg,アシストルリグ,リル,赤,1,《無》×０,-,0,-,-,-,メインフェイズ,0,-,-,0,【出】：対戦相手のレベル２以下のシグニ１体を対象とし、それをバニッシュする。,-
WXDi-P08-028,リル・炎舞,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-028.jpg,アシストルリグ,リル,赤,1,《無》×０,-,0,-,-,-,メインフェイズ,0,-,-,0,【出】：対戦相手のパワー5000以下のシグニ１体を対象とし、それをバニッシュする。【出】：《コインアイコン》《コインアイコン》を得る。（プレイヤーが保持できる《コインアイコン》の上限は５枚である）,-
WXDi-P08-029,リル・抜刀,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-029.jpg,アシストルリグ,リル,赤,2,《無》×２,-,1,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,【出】：対戦相手のシグニ１体を対象とし、それをバニッシュする。【起】《ゲーム１回》《赤》《無》《無》：対戦相手のシグニ１体を対象とし、それをバニッシュする。,-
WXDi-P08-030,リル・祈祷,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-030.jpg,アシストルリグ,リル,赤,2,《無》×０,-,1,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,【出】：対戦相手は自分のシグニを好きな数選ぶ。このターン、対戦相手は選んだシグニで可能ならばアタックしなければならず、それら以外のシグニでアタックできない。【出】《無》《無》《無》：このターン、対戦相手のシグニ１体がアタックしたとき、そのアタックがこのターンで二度目以降の対戦相手によるアタックの場合、そのシグニをバニッシュする。,-
WXDi-P08-031,リル・鼓舞,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-031.jpg,アシストルリグ,リル,赤,2,《無》×１,-,1,-,-,-,メインフェイズ,0,-,-,0,【出】：カードを３枚引き、あなたの手札からシグニを１枚まで場に出す。その後、そのシグニよりパワーの低い対戦相手のシグニ１体を対象とし、それをバニッシュする。,-
WXDi-P08-032,ピルルク/DRAW,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-032.jpg,アシストルリグ,ピルルク,青,1,《無》×０,-,0,-,-,-,メインフェイズ,0,-,-,0,【出】：カードを２枚引く。,-
WXDi-P08-033,ピルルク/SNIPE,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-033.jpg,アシストルリグ,ピルルク,青,1,《無》×０,-,0,-,-,-,メインフェイズ,0,-,-,0,【出】：対戦相手の手札を見て《ガードアイコン》を持たないカード１枚を選び、捨てさせる。,-
WXDi-P08-034,ピルルク/D-E,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-034.jpg,アシストルリグ,ピルルク,青,2,《無》×１,-,1,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,【出】：対戦相手のシグニ１体を対象とし、それをダウンする。【出】《青》《無》《無》《無》《無》：レベルの合計が４以下になるように対戦相手のシグニを２体まで対象とし、それらをダウンする。,-
WXDi-P08-035,ピルルク/D-M,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-035.jpg,アシストルリグ,ピルルク,青,2,《無》×３,-,1,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,【出】：対戦相手のシグニを２体まで対象とし、それらをダウンする。【出】《無》《無》：カードを２枚引く。,-
WXDi-P08-036,ピルルク/P-A,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-036.jpg,アシストルリグ,ピルルク,青,2,《無》×２,-,1,-,-,-,メインフェイズ,0,-,-,0,【出】：対戦相手の手札を見て１枚選び、捨てさせる。【出】：対戦相手のルリグ１体を対象とし、それを凍結する。,-
WXDi-P08-037,大装　タマ//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-037.jpg,シグニ,奏武：アーム,白,3,-,-,-,12000,-,-,-,0,-,-,0,【常】：このシグニが覚醒状態であるかぎり、このシグニのパワーは＋2000され、このシグニは【シャドウ（レベル３以上のシグニ）】を得る。【自】：このシグニがアタックしたとき、あなたのデッキの一番上を公開する。そのカードがシグニの場合、そのシグニとあなたのアップ状態のシグニ１体の場所を入れ替えてもよい。そのシグニの【出】能力は発動しない。【自】：このシグニがバトルによって対戦相手のシグニ１体をバニッシュしたとき、このシグニは覚醒する。,-
WXDi-P08-038,大盗罠　ルパンヌ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-038.jpg,シグニ,奏武：トリック,白,3,-,-,-,10000,-,-,-,0,-,-,1,【自】：このシグニがバニッシュされたとき、あなたのライフクロス１枚をトラッシュに置いてもよい。そうした場合、このシグニをエナゾーンからライフクロスに加える。,：どちらか１つを選ぶ。①対戦相手のアップ状態のシグニ１体を対象とし、それを手札に戻す。②あなたのデッキの上からカードを４枚見る。その中からカードを２枚まで手札に加え、残りを好きな順番でデッキの一番下に置く。
WXDi-P08-039,羅輝石　花代//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-039.jpg,シグニ,奏羅：宝石,赤,2,-,-,-,5000,-,-,-,0,-,-,0,【自】：あなたのアタックフェイズ開始時、あなたのエナゾーンにカードが無い場合、次の対戦相手のターン終了時まで、このシグニの基本レベルは３になり、基本パワーは12000になる。【自】：あなたのアタックフェイズ開始時、このシグニのレベル以下の対戦相手のシグニ１体を対象とし、手札から赤のカードか＜宝石＞のシグニを合計２枚捨ててもよい。そうした場合、それをバニッシュする。,-
WXDi-P08-040,紅天姫　ヒラナ//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-040.jpg,シグニ,奏像：天使,赤,3,-,-,-,12000,-,-,-,0,-,-,1,【自】：このシグニがバニッシュされたとき、《無》《無》を支払ってもよい。そうした場合、あなたの手札から白か青のシグニ１枚をダウン状態で場に出す。そのシグニの【出】能力は発動しない。【起】エクシード４：あなたのエナゾーンとライフクロスにあるすべてのカードをトラッシュに置き、手札をすべて捨てる。カードを２枚引き【エナチャージ２】をする。,：どちらか１つを選ぶ。①対戦相手のアップ状態のシグニ１体を対象とし、それをバニッシュする。②カードを１枚引く。
WXDi-P08-041,大装　ハルバード,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-041.jpg,シグニ,奏武：アーム,赤,3,-,-,-,12000,-,-,-,0,-,-,0,【自】《ターン１回》：あなたのアップ状態のシグニ１体が対戦相手の、アシストルリグかライフバーストの能力か効果の対象になったとき、《赤》《赤》《赤》《無》を支払ってもよい。そうした場合、対戦相手のライフクロス１枚をクラッシュする。【出】《赤》手札を１枚捨てる：カードを２枚引く。,-
WXDi-P08-042,羅星姫　タマゴ//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-042.jpg,シグニ,奏羅：宇宙,青,3,-,-,-,12000,-,-,-,0,-,-,0,【自】：あなたのターン終了時、カードを１枚引く。【自】：対戦相手のターン終了時、対戦相手の手札を１枚見ないで選び、捨てさせる。【出】《ダウン》：次の対戦相手のターン終了時まで、このシグニのパワーを＋8000する。,-
WXDi-P08-043,幻水歌姫　ダイホウイカ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-043.jpg,シグニ,奏生：水獣,青,3,-,-,-,10000,-,-,-,0,-,-,0,【自】：あなたのアタックフェイズ開始時、対戦相手のシグニ１体を対象とし、手札を３枚まで捨てる。ターン終了時まで、それのパワーをこの方法で捨てたカード１枚につき－3000する。【出】：あなたの場に青のシグニが３体以上ある場合、カードを１枚引く。,-
WXDi-P08-044,翠将姫　ヒデヨシ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-044.jpg,シグニ,奏像：武勇,緑,3,-,-,-,12000,-,-,-,0,-,-,0,【常】：対戦相手のシグニの【自】【出】【起】能力が発動する場合、このシグニの下からカード２枚をトラッシュに置いてもよい。そうした場合、代わりに発動したその能力は何もしない。【常】：このシグニが対戦相手の効果によって場を離れる場合、代わりにこのシグニの下からカード２枚をトラッシュに置いてもよい。そうした場合、このシグニをダウンする。【出】：あなたのエナゾーンからカードを４枚までこのシグニの下に置く。,-
WXDi-P08-045,翠英姫　アインシュタイン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-045.jpg,シグニ,奏像：英知,緑,3,-,-,-,10000,-,-,-,0,-,-,0,【自】：あなたのアタックフェイズ開始時、あなたの場にあるシグニのレベルの合計が偶数の場合、【エナチャージ１】をする。【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、あなたのエナゾーンからレベルの合計が８になるようにシグニを好きな枚数トラッシュに置いてもよい。そうした場合、それをバニッシュする。,-
WXDi-P08-046,コードラビリンス　アト//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-046.jpg,シグニ,奏械：迷宮,緑,3,-,-,-,12000,-,-,-,0,-,-,1,【常】：このシグニが場を離れる場合、代わりにこれをデッキの一番下に置いてもよい。【自】：このシグニが場を離れたとき、あなたのデッキをシャッフルしてもよい。そうした場合、あなたのデッキの上から、カードを２枚トラッシュに置きカードを４枚見る。その見たカードの中から《コードラビリンス　アト//メモリア》を１枚までダウン状態で場に出し、残りを好きな順番でデッキの一番下に置く。,：あなたのデッキの一番上と一番下を見る。その中からシグニを１枚まで場に出し、残りを手札に加える。
WXDi-P08-047,凶魔姫　ウリス//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-047.jpg,シグニ,奏像：悪魔,黒,3,-,-,-,10000,-,-,-,0,-,-,0,【自】：あなたのアタックフェイズ開始時、対戦相手のシグニ１体を対象とし、手札から＜悪魔＞のシグニを２枚捨ててもよい。そうした場合、ターン終了時まで、それのパワーを－12000する。【出】《無》：あなたのトラッシュから《凶魔姫　ウリス//メモリア》以外の＜悪魔＞のシグニ１枚を対象とし、それを手札に加える。,-
WXDi-P08-048,幻竜姫　ダークゲツァル,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-048.jpg,シグニ,奏生：龍獣,黒,3,-,-,-,12000,-,-,-,0,-,-,0,【常】：このシグニは下にレベル１、レベル２、レベル３のシグニがそれぞれ１枚以上あるかぎり、「【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－12000する。」を得る。それぞれ２枚以上あるかぎり、追加で【アサシン】を得る。【自】：あなたのアタックフェイズ開始時、あなたのデッキをシャッフルし上からカード４枚をこのシグニの下に置く。（表向きで置く）,-
WXDi-P08-049,聖美　チョウコクトー,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-049.jpg,シグニ,奏像：美巧,白,1,-,-,-,3000,-,-,-,0,-,-,1,【常】：対戦相手のターンの間、このシグニは【シャドウ（レベル２のシグニ）】を得る。（このシグニは対戦相手のレベル２のシグニによって対象にされない）【自】：対戦相手のアタックフェイズ開始時、対戦相手のレベル１のシグニ１体を対象とし、ターン終了時まで、それは能力を失う。,：ターン終了時まで、対戦相手のすべてのシグニは能力を失う。カードを１枚引く。
WXDi-P08-050,小装　プロトエナジェ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-050.jpg,シグニ,奏武：アーム,白,1,-,-,-,2000,-,-,-,0,-,-,0,【出】：あなたのデッキの上からカードを３枚見る。その中から《大装　タマ//メモリア》を１枚まで公開し手札に加え、カード１枚をデッキの一番上に戻し、残りを好きな順番でデッキの一番下に置く。,-
WXDi-P08-051,幻水　アキノ//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-051.jpg,シグニ,奏生：水獣,白,1,-,-,-,3000,-,-,-,0,-,-,0,【常】：このシグニは覚醒状態であるかぎり、「【自】：このシグニがアタックしたとき、あなたのデッキの上からカードを２枚見る。その中からカードを１枚まで手札に加え、残りを好きな順番でデッキの一番下に置く。」を得る。【出】：対戦相手の手札が６枚以上ある場合、このシグニは覚醒する。（シグニは覚醒すると場にあるかぎり覚醒状態になる）,-
WXDi-P08-052,聖英　タンゴカード,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-052.jpg,シグニ,奏像：英知,白,2,-,-,-,8000,-,-,-,0,-,-,0,【自】：あなたのアタックフェイズ開始時、あなたの場に白のシグニが３体以上ある場合、対戦相手のパワー3000以下のシグニ１体を対象とし、《白》を支払ってもよい。そうした場合、それを手札に戻す。,-
WXDi-P08-053,羅星　ノヴァ//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-053.jpg,シグニ,奏羅：宇宙,白,2,-,-,-,8000,-,-,-,0,-,-,1,【自】：対戦相手のアタックフェイズ開始時、対戦相手のレベル２以下のシグニを１体まで対象とし、このシグニを場から手札に戻してもよい。そうした場合、ターン終了時まで、それは「【常】：アタックできない。」を得る。,：対戦相手のシグニ１体を対象とし、ターン終了時まで、それは「【常】：アタックできない。」を得る。カードを１枚引く。
WXDi-P08-054,聖天　ヘスチア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-054.jpg,シグニ,奏像：天使,白,3,-,-,-,12000,-,-,-,0,-,-,1,【常】：あなたが対戦相手のシグニかルリグのアタックによってダメージを受ける場合、代わりにこのシグニを場からトラッシュに置いてもよい。,：どちらか１つを選ぶ。①対戦相手のアップ状態のシグニ１体を対象とし、それを手札に戻す。②カードを１枚引く。
WXDi-P08-055,オーバー・パシュート,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-055.jpg,スペル,-,白,-,-,《白》×１,-,-,-,-,-,0,-,-,0,対戦相手のレベル１のシグニ１体を対象とし、それを手札に戻す。あなたの場に白のシグニが３体以上ある場合、【エナチャージ１】をする。,-
WXDi-P08-056,コードアート　Ｐテトフライヤー,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-056.jpg,シグニ,奏械：電機,赤,1,-,-,-,3000,-,-,-,0,-,-,0,【常】：あなたのトラッシュにスペルがあるかぎり、このシグニのパワーは＋4000される。【出】スペルを１枚捨てる：対戦相手のパワー2000以下のシグニ１体を対象とし、それをバニッシュする。,-
WXDi-P08-057,幻竜　遊月//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-057.jpg,シグニ,奏生：龍獣,赤,1,-,-,-,3000,-,-,-,0,-,-,1,【自】：あなたのアタックフェイズ開始時、対戦相手のエナゾーンにカードが４枚以上ある場合、《赤》《無》《無》を支払ってもよい。そうした場合、対戦相手は自分のエナゾーンからカードを２枚選びトラッシュに置く。,：対戦相手のパワー8000以下のシグニ１体を対象とし、それをバニッシュする。
WXDi-P08-058,紅魔　タウィル//メモリア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-058.jpg,シグニ,奏像：悪魔,赤,2,-,-,-,8000,-,-,-,0,-,-,0,【自】：対戦相手のアタックフェイズ開始時、対戦相手のシグニ１体を対象とし、ターン終了時まで、それは「【自】：このシグニがアタックしたとき、《無》を支払わないかぎり、このシグニをバニッシュする。」を得る。【自】：対戦相手のターン終了時、このシグニを場からデッキの一番下に置いてもよい。そうした場合、カードを１枚引く。,-
WXDi-P08-059,羅踊石　ガーネット,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-059.jpg,シグニ,奏羅：宝石,赤,2,-,-,-,8000,-,-,-,0,-,-,1,【常】：このシグニがダウン状態であるかぎり、このシグニのパワーは＋4000される。【起】《ダウン》：対戦相手のエナゾーンからカード１枚を対象とし、それをトラッシュに置く。そうした場合、対戦相手は【エナチャージ１】をしてもよい。,：対戦相手のパワー12000以下のシグニ１体を対象とし、手札を１枚捨ててもよい。そうした場合、それをバニッシュする。
WXDi-P08-060,轟砲　ランチャン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-P08-060.jpg,シグニ,奏武：ウエポン,赤,3,-,-,-,10000,-,-,-,0,-,-,0,【起】《赤》《赤》このシグニを場からトラッシュに置く：あなたの赤のシグニ１体を対象とし、ターン終了時まで、それは「【自】《ターン１回》：このシグニがアタックしたとき、このシグニの正面のシグニ１体を対象とし、それをバニッシュする。」を得る。,-
