CardNum,CardName,ImgURL,Type,CardClass,Color,Level,GrowCost,Cost,Limit,Power,Restriction,Team,Timing,Guard,Coin,Story,LifeBurst,EffectText,BurstText
WX12-011,花咲乱　遊月・参,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-011.jpg,ルリグ,ユヅキ,赤緑,3,《赤》×１《緑》×１,-,7,-,-,-,-,0,-,-,0,【自】：あなたのグロウフェイズ開始時、《赤×0》を支払ってもよい。そうした場合、このターン、あなたのセンタールリグの【出】能力は発動しない。,-
WX12-012,コードピルルク・Φ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-012.jpg,ルリグ,ピルルク,青黒,3,《青》×１《黒》×１,-,7,-,-,-,-,0,-,-,0,【出】《青》：対戦相手は手札を１枚捨てる。【出】《黒》：あなたのトラッシュから黒のシグニ１枚を対象とし、それを手札に加える。,-
WX12-013,ドロー・ディソルブ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-013.jpg,アーツ,-,青,-,-,《青》×２《黒》×２《無》×２,-,-,-,-,メインフェイズ,0,-,-,0,このアーツの使用コストはあなたのルリグトラッシュに青のアーツがある場合《無×1》減り、黒のアーツがある場合《無×1》減る。あなたのセンタールリグのレベル１につきカードを１枚引く。その後、ターン終了時まで、対戦相手のすべてのシグニのパワーをあなたの手札１枚につき－2000する。,-
WX12-014,アロワナ・パニック,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-014.jpg,アーツ,-,青,-,-,《青》×２《無》×２,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,対戦相手のシグニ１体を対象とし、それをデッキの一番上に置く。その後、あなたのセンタールリグが＜エルドラ＞の場合、あなたのライフクロス１枚をクラッシュしてもよい。そうした場合、あなたのデッキの一番上のカードをライフクロスに加える。（ライフバーストはアーツの処理後に発動する）,-
WX12-015,緑幻竜　＃ティラザウス＃,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-015.jpg,レゾナ,精生：龍獣,緑,4,-,-,-,15000,ユヅキ限定,-,-,0,-,-,0,【出現条件】《メインフェイズアイコン》赤の＜龍獣＞のシグニ１枚と緑の＜龍獣＞のシグニ１枚をあなたのエナゾーンからトラッシュに置く【自】：このシグニが場から離れたとき、あなたのデッキからカード名に《幻竜姫》を含むシグニ１枚を探して場に出し、デッキをシャッフルする。【出】：対戦相手のパワー10000以下のシグニ１体を対象とし、それをバニッシュする。【出】：対戦相手のパワー15000以上のシグニ１体を対象とし、それをバニッシュする。,-
WX12-016,虚心の鍵主　ウムル＝トレ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-016.jpg,ルリグ,ウムル,黒,3,《黒》×１《白》×１,-,7,-,-,-,-,0,-,-,0,【自】：このカードがエクシードのコストとしてルリグトラッシュに置かれたとき、あなたのトラッシュから白か黒のシグニを合計２枚まで対象とし、それらを手札に加える。,-
WX12-017,ダークアート　†Ｍ・Ｇ・Ｔ†,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-017.jpg,レゾナ,精械：電機,黒,3,-,-,-,10000,ピルルク限定,-,-,0,-,-,0,【出現条件】《メインフェイズアイコン》レゾナではない青の＜電機＞のシグニ１体とレゾナではない黒の＜電機＞のシグニ１体をあなたの場からトラッシュに置く【自】：対戦相手のアタックフェイズ開始時、対戦相手のシグニ１体を対象とし、手札からスペルを１枚捨ててもよい。そうした場合、それをダウンし凍結する。【出】：あなたのトラッシュから青か黒のスペル１枚を対象とし、それを手札に加える。,-
WX12-018,真天使の未来　ガブリエルト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-018.jpg,シグニ,精像：天使,白,5,-,-,-,15000,-,-,-,0,-,-,1,【常】：このシグニは対戦相手の、アーツ以外の効果を受けない。【常】：あなたのルリグトラッシュにアーツが４枚以上あるかぎり、このシグニは「【自】：このシグニがアタックしたとき、あなたの場に＜天使＞のシグニが３体ある場合、対戦相手のすべてのシグニをトラッシュに置く。」を得る。,：対戦相手のシグニ１体を対象とし、それをトラッシュに置く。
WX12-019,弩炎　フレイスロ中将,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-019.jpg,シグニ,精武：ウェポン,赤,4,-,-,-,12000,-,-,-,0,-,-,1,【出】：あなたのデッキの上からカードを２枚公開する。その中からカード名に《フレイスロ》を含むすべてのカードを手札に加え、残りをトラッシュに置く。【起】手札からカード名に《フレイスロ》を含むカードを１枚捨てる：パワーが「あなたのトラッシュにあるカード名に《フレイスロ》を含むカードの枚数×2000」以下の対戦相手のシグニ１体を対象とし、それをバニッシュする。,：あなたのトラッシュからカード名に《フレイスロ》を含むシグニを２枚まで対象とし、それらを手札に加える。
WX12-020,幻水姫　ダイホウイカ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-020.jpg,シグニ,精生：水獣,青,4,-,-,-,12000,-,-,-,0,-,-,1,【自】：あなたのアタックフェイズ開始時、カードを２枚引く。【自】：あなたのターン終了時、あなたは手札を１枚捨てる。【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、手札を好きな枚数捨ててもよい。ターン終了時まで、それのパワーをこの方法で捨てた手札１枚につき－6000する。,：カードを１枚引く。その後、あなたの手札が４枚以下の場合、追加でカードを１枚引く。
WX12-021,幻竜姫　＃スパザウス＃,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-021.jpg,シグニ,精生：龍獣,緑,4,-,-,-,12000,ユヅキ限定,-,-,0,-,-,1,【出】：あなたのデッキの上からカードを２枚公開する。その中からすべての＜龍獣＞のシグニをエナゾーンに置き、残りを好きな順番でデッキの一番上に置く。【起】《緑》《赤》《無》：対戦相手のエナゾーンからカード１枚を対象とし、それをトラッシュに置く。この能力は対戦相手のセンタールリグがレベル４以上の場合にしか使用できない。,：対戦相手のパワー10000以下のシグニ１体を対象とし、それをバニッシュする。対戦相手は自分のエナゾーンのカードが７枚になるように、エナゾーンからカードをトラッシュに置く。
WX12-022,幻獣　ホーク,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-022.jpg,シグニ,精生：空獣,緑,3,-,-,-,10000,-,-,-,0,-,-,0,【常】：このシグニはあなたの場にパワー10000以上のシグニがある場合にしか新たに場に出すことができない。【自】：このシグニがアタックしたとき、あなたのデッキの一番上のカードをエナゾーンに置く。【自】《ターン１回》：このシグニが対戦相手のライフクロス１枚をクラッシュしたとき、《緑》《緑》《緑》《緑》《緑》を支払ってもよい。そうした場合、対戦相手にダメージを与える。,-
WX12-023,コードアンシエンツ　ヘルボロス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-023.jpg,シグニ,精械：古代兵器,黒,5,-,-,-,15000,-,-,-,0,-,-,1,【常】：対戦相手のトラッシュとルリグトラッシュにあるカードは能力を失い、効果を受けない。【自】：あなたのトラッシュからシグニ１体が場に出たとき、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－7000する。【起】《アタックフェイズアイコン》《黒》：あなたのトラッシュからレベル４以下の＜古代兵器＞のシグニ１枚を対象とし、それを場に出す。,：あなたのトラッシュからシグニを２枚まで対象とし、それらを手札に加える。
WX12-024,コードハート　†Ｃ・Ｃ・Ｍ†,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-024.jpg,シグニ,精械：電機,黒,4,-,-,-,12000,ピルルク限定,-,-,0,-,-,1,【常】：このシグニがバニッシュされる場合、代わりにあなたの他の＜電機＞のシグニ１体をバニッシュしてもよい。【常】：あなたが使用する青と黒のスペルの使用コストは《無×1》減る。【起】手札から青の＜電機＞のシグニ１枚と黒の＜電機＞のシグニ１枚を捨てる：対戦相手のシグニ１体を対象とし、それをバニッシュする。対戦相手は手札を１枚捨てる。,：あなたのデッキの上からカードを５枚公開する。その中から青のカード１枚までと黒のカード１枚までを手札に加え、残りをトラッシュに置く。
WX12-025,羅星　アルケス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-025.jpg,シグニ,精羅：宇宙,白,3,-,-,-,8000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：あなたのセンタールリグが＜サシェ＞でないかぎり、手札にあるこのシグニは【ガード】を失う。,：【エナチャージ１】
WX12-026,脛当　レガース,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-026.jpg,シグニ,精武：アーム,白,2,-,-,-,5000,-,-,-,0,-,-,0,【出】：あなたのデッキの一番上を公開する。それがレベル４のシグニの場合、それを手札に加える。【出】《白》：対戦相手のシグニ１体を対象とし、あなたの場にカード名に《ローメイル》を含むシグニがある場合、それを手札に戻す。【出】手札からカード名に《ローメイル》を含むシグニを１枚捨てる：対戦相手のシグニ１体を対象とし、それを手札に戻す。,-
WX12-027,笑顔の春姫　サホヒメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-027.jpg,シグニ,精像：天使,白,2,-,-,-,3000,-,-,-,0,-,-,0,【出】：あなたのトラッシュに＜天使＞のシグニが５種類以上ある場合、カードを１枚引く。,-
WX12-028,幻竜　ヴェロキラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-028.jpg,シグニ,精生：龍獣,赤,3,-,-,-,8000,ユヅキ限定,-,-,0,-,-,0,【常】：あなたの場に他の＜龍獣＞のシグニがあるかぎり、このシグニは「【自】：このシグニが対戦相手のライフクロス１枚をクラッシュしたとき、対戦相手のエナゾーンからカード１枚を対象とし、それをトラッシュに置く。」を得る。,-
WX12-029,羅石　アクアマリン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-029.jpg,シグニ,精羅：宝石,赤,1,-,-,-,2000,-,-,-,0,-,-,1,【自】《ターン１回》：あなたのシグニが【起】能力のコストとして場からトラッシュに置かれたとき、あなたのデッキの一番上のカードをエナゾーンに置く。（起動能力にある：の左側がコスト、右側が効果）,：【エナチャージ１】
WX12-030,コードアート　Ｐ・Ｓ・Ｍ　,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-030.jpg,シグニ,精械：電機,青,2,-,-,-,5000,ピルルク限定,-,-,0,-,-,0,【出】手札からスペルを１枚捨てる：あなたのデッキから、この方法で捨てたスペルと共通する色を持つスペル１枚を探して公開し手札に加え、デッキをシャッフルする。,-
WX12-031,羅原　Ｖ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-031.jpg,シグニ,精羅：原子,青,2,-,-,-,5000,-,-,-,0,-,-,0,【自】：あなたのメインフェイズ開始時、対戦相手のシグニ１体を対象とし、このシグニをバニッシュしてもよい。そうした場合、それをバニッシュする。,-
WX12-032,ＴＯＲＮＡＤＯ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-032.jpg,スペル,-,青,-,-,《青》×２,-,-,-,-,-,0,-,-,0,このスペルを使用する際、手札から青のスペルを１枚捨ててもよい。そうした場合、このスペルの使用コストは《青×2》減る。対戦相手のシグニ１体を対象とし、あなたの手札の枚数が対戦相手の手札の枚数以上の場合、それをバニッシュする。,-
WX12-033,幻獣　ソウリュウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-033.jpg,シグニ,精生：地獣,緑,3,-,-,-,8000,-,-,-,0,-,-,0,【常】：あなたの場にカード名に《セイリュ》を含むシグニがあるかぎり、あなたのシグニの基本パワーを15000にする。【常】：あなたのトラッシュにカード名に《セイリュ》を含むカードがあるかぎり、このシグニは【ランサー】を得る。【常】：対戦相手の効果によって、あなたの＜空獣＞と＜地獣＞のシグニのパワーは増減しない。,-
WX12-034,参ノ遊　スナバセ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-034.jpg,シグニ,精武：遊具,緑,3,-,-,-,8000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：あなたのセンタールリグが＜アイヤイ＞でないかぎり、手札にあるこのシグニは【ガード】を失う。,：【エナチャージ１】
WX12-035,懐古の音色　リコダス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-035.jpg,シグニ,精像：美巧,緑,3,-,-,-,7000,-,-,-,0,-,-,1,【自】：対戦相手のシグニ１体がアタックしたとき、《緑》《緑》《白》を支払い、トラッシュにあるこのシグニをゲームから除外してもよい。そうした場合、そのシグニのアタックを一度無効にする。（この能力はこのシグニがトラッシュにある場合にしか発動しない）,：【エナチャージ１】
WX12-036,幻蟲　エイフド,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-036.jpg,シグニ,精生：凶蟲,黒,3,-,-,-,8000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：あなたのセンタールリグが＜ミュウ＞でないかぎり、手札にあるこのシグニは【ガード】を失う。,：【エナチャージ１】
WX12-037,堕落の砲娘　メツミ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-037.jpg,シグニ,精像：悪魔,黒,3,-,-,-,8000,-,-,-,0,-,-,0,【常】：あなたのトラッシュにカードが２５枚以上あるかぎり、このシグニの基本パワーは12000になり、このシグニはバニッシュされない。【出】：各プレイヤーは自分のデッキの上からカードを５枚トラッシュに置く。この方法でトラッシュに置いたカードの中にカード名に《メツム》を含むカードがある場合、あなたはこの効果を繰り返してもよい。（リフレッシュはこの効果をすべて処理してから行う）,-
WX12-038,ツヴァイ＝エントラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-038.jpg,シグニ,精武：毒牙,黒,2,-,-,-,2000,-,-,-,0,-,-,1,【自】：各ターン終了時、このシグニの正面のシグニをバニッシュする。,：【エナチャージ１】
WX12-039,彷徨変異の小悪　サユラギ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-039.jpg,シグニ,精像：悪魔,黒,1,-,-,-,3000,アルフォウ限定,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、各プレイヤーは自分のデッキの上からカードを３枚トラッシュに置く。【出】：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをすべてのプレイヤーのトラッシュにあるカード４枚につき－1000する。,：あなたのセンタールリグが＜アルフォウ＞の場合、各プレイヤーは自分のデッキの上からカードを１０枚トラッシュに置く。
WX12-040,コードメイズ　スパナクラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-040.jpg,シグニ,精械：迷宮,白,3,-,-,-,7000,イオナ限定,-,-,0,-,-,1,【出】《白》：能力を持たない対戦相手のレベル３以下のシグニ１体を対象とし、それを手札に戻す。,：どちらか１つを選ぶ。①カードを１枚引く。②対戦相手のレベル２以下のシグニ１体を対象とし、それを手札に戻す。
WX12-041,コードメイズ　エカリーテ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-041.jpg,シグニ,精械：迷宮,白,2,-,-,-,3000,-,-,-,0,-,-,0,【出】：対戦相手の場に能力を持たないシグニがある場合、あなたのデッキの一番上のカードをエナゾーンに置く。,-
WX12-042,コードメイズ　クレリム,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-042.jpg,シグニ,精械：迷宮,白,1,-,-,-,1000,-,-,-,0,-,-,0,【出】：対戦相手の場に能力を持たないシグニがある場合、カードを１枚引く。,-
WX12-043,轟炎　フレイスロ少尉,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-043.jpg,シグニ,精武：ウェポン,赤,3,-,-,-,8000,-,-,-,0,-,-,1,【出】：対戦相手のパワー8000以下のシグニ１体を対象とし、あなたのトラッシュに《小炎　フレイスロ兵長》と《爆炎　フレイスロ軍曹》がある場合、それをバニッシュする。,：どちらか１つを選ぶ。①対戦相手のパワー5000以下のシグニ１体を対象とし、それをバニッシュする。②あなたのデッキからカード名に《フレイスロ》を含むシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。
WX12-044,爆炎　フレイスロ軍曹,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-044.jpg,シグニ,精武：ウェポン,赤,2,-,-,-,5000,-,-,-,0,-,-,0,【起】《ダウン》手札を１枚捨てる：あなたのデッキから《轟炎　フレイスロ少尉》を探して公開し手札に加え、デッキをシャッフルする。,-
WX12-045,小炎　フレイスロ兵長,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-045.jpg,シグニ,精武：ウェポン,赤,1,-,-,-,2000,-,-,-,0,-,-,0,【起】《ダウン》手札を１枚捨てる：あなたのデッキから《爆炎　フレイスロ軍曹》を探して公開し手札に加え、デッキをシャッフルする。,-
WX12-046,幻水　アオリイカ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-046.jpg,シグニ,精生：水獣,青,3,-,-,-,8000,-,-,-,0,-,-,1,【常】：あなたのセンタールリグが青で、あなたの手札が７枚以上あるかぎり、このシグニは【アサシン】を得る。【自】：あなたのターン終了時、あなたの手札が７枚以上ある場合、このシグニを場からトラッシュに置く。,：どちらか１つを選ぶ。①カードを１枚引く。②【エナチャージ１】
WX12-047,幻水　ヤリイカ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-047.jpg,シグニ,精生：水獣,青,2,-,-,-,5000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、カードを１枚引く。【自】：あなたのターン終了時、このターンにこのシグニがアタックしていた場合、あなたは手札を１枚捨てる。,-
WX12-048,幻水　ホタルイカ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-048.jpg,シグニ,精生：水獣,青,1,-,-,-,2000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、カードを１枚引く。【自】：あなたのターン終了時、このターンにこのシグニがアタックしていた場合、あなたは手札を１枚捨てる。,-
WX12-049,ＩＮＳＩＧＨＴ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-049.jpg,スペル,-,青,-,-,《青》×１《黒》×１,-,-,-,-,-,0,-,-,0,あなたの場に青の＜電機＞のシグニがある場合、このスペルの使用コストは《青×1》減り、黒の＜電機＞のシグニがある場合、《黒×1》減る。あなたのデッキの上からカードを３枚見る。その中からカード１枚を手札に加え、残りを好きな順番でデッキの一番下に置く。,-
WX12-050,幻竜　＃イグアノドン＃,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-050.jpg,シグニ,精生：龍獣,緑,3,-,-,-,7000,ユヅキ限定,-,-,0,-,-,1,【起】《ダウン》：あなたのデッキの一番上を公開する。それが＜龍獣＞のシグニの場合、それをエナゾーンに置く。,：どちらか１つを選ぶ。①カードを１枚引く。②【エナチャージ１】
WX12-051,幻竜　＃ステゴケラス＃,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-051.jpg,シグニ,精生：龍獣,緑,2,-,-,-,3000,ユヅキ限定,-,-,0,-,-,0,【出】：あなたのエナゾーンにあるカードが３枚以下の場合、あなたのデッキの一番上を公開する。それが＜龍獣＞のシグニの場合、それをエナゾーンに置く。,-
WX12-052,幻竜　＃ドラコレクス＃,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-052.jpg,シグニ,精生：龍獣,緑,1,-,-,-,1000,ユヅキ限定,-,-,0,-,-,0,【出】：あなたのエナゾーンにカードがない場合、あなたのデッキの一番上を公開する。それが＜龍獣＞のシグニの場合、それをエナゾーンに置く。,-
WX12-053,コードアート　†Ｄ・Ｒ・Ｓ†,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-053.jpg,シグニ,精械：電機,黒,3,-,-,-,7000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをあなたのトラッシュにあるスペル４枚につき－3000する。,-
WX12-054,コードアート　†Ｊ・Ｖ†,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-054.jpg,シグニ,精械：電機,黒,2,-,-,-,3000,-,-,-,0,-,-,0,【出】：あなたのデッキの上からカードを３枚トラッシュに置く。この方法でトラッシュに置いたカードの中にスペルがある場合、カードを１枚引く。,-
WX12-055,コードアート　†Ｓ・Ｃ†,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-055.jpg,シグニ,精械：電機,黒,1,-,-,-,1000,-,-,-,0,-,-,0,【出】：あなたのデッキの上からカードを２枚トラッシュに置く。この方法でトラッシュに置いたカードの中にスペルがある場合、カードを１枚引く。,-
WX12-056,パープル・ステイン,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-056.jpg,スペル,-,黒,-,-,《黒》×１《無》×２,-,-,-,-,-,0,-,-,0,このスペルの使用コストはあなたのトラッシュにある《パープル・ステイン》１枚につき《無×1》減る。（コストはその増減が決まった後で支払う）対戦相手のシグニ１体を対象とし、それをバニッシュする。,-
WX12-CB01,幻竜　ボルシャック,https://www.takaratomy.co.jp/products/wixoss/img/card/WX012/WX12-CB01.jpg,シグニ,精生：龍獣,赤,3,-,-,-,6000,-,-,-,0,-,-,1,【常】：あなたのアタックフェイズの間、このシグニのパワーはあなたのトラッシュにある＜龍獣＞のシグニ１枚につき＋1000される。【常】：このシグニはパワーが12000以上であるかぎり、【ダブルクラッシュ】を得る。【自】：このシグニがアタックしたとき、対戦相手のパワー10000以下のシグニ１体を対象とし、あなたのトラッシュに＜龍獣＞のシグニが１０枚以上ある場合、それをバニッシュする。,：カードを１枚引く。
WX12-CB02,幻獣　ぷにとー,https://www.takaratomy.co.jp/products/wixoss/img/card/WX012/WX12-CB02.jpg,シグニ,精生：地獣,緑,2,-,-,-,5000,-,-,-,0,-,-,0,【自】：あなたのアタックフェイズ開始時、あなたのデッキの一番上を公開する。それがレベル１のシグニの場合、ターン終了時まで、このシグニのパワーを＋5000する。レベル２の場合、あなたのデッキの一番上のカードをエナゾーンに置く。レベル３の場合、ターン終了時まで、このシグニは【ランサー】を得る。レベル４の場合、カードを１枚引く。レベル５の場合、対象の対戦相手のシグニ１体をバニッシュする。,-
WX12-Re01,ミルルン・ゼプト,https://www.takaratomy.co.jp/products/wixoss/img/card/WX12/WX12-Re01.jpg,ルリグ,ミルルン,青,4,《青》×３,-,11,-,-,-,-,0,-,-,0,【常】：あなたの場にそれぞれ名前の異なる＜原子＞のシグニが３体あるかぎり、あなたのシグニのパワーを＋2000する。,-
