CardNum,CardName,ImgURL,Type,CardClass,Color,Level,GrowCost,Cost,Limit,Power,Restriction,Team,Timing,Guard,Coin,Story,LifeBurst,EffectText,BurstText
PR-195,星占の巫女　リメンバ・ミッドナイト,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-195.jpg,ルリグ,リメンバ/ピルルク,白,4,《白》×１《青》×２,-,11,-,-,-,-,0,-,-,0,【自】《ターン１回》：あなたの《クロスアイコン》を持つシグニ１体が場に出たとき、対戦相手のシグニ１体を対象とし、それを凍結する。【自】：あなたのシグニが《ヘブン》したとき、カードを１枚引く。【起】《ダウン》：対戦相手は自分の凍結状態のシグニ１体につき手札を１枚捨てる。この能力はあなたの場にクロス状態のシグニがある場合にしか使用できない。,-
PR-202,エルドラ×マーク0,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-202.jpg,ルリグ,エルドラ,青,0,《青》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-204,アーク・ディストラクト,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-204.jpg,アーツ,-,白,-,-,《白》×１《無》×２,-,-,-,-,メインフェイズ,0,-,-,0,このカードはあなたのセンタールリグがレベル４以下の場合にしか使用できない。ターン終了時まで、あなたのセンタールリグは「【自】：このルリグがアタックしたとき、このターンにあなたが《アーク・ディストラクト》以外のアーツを使用していない場合、このルリグの下からカードを２枚ルリグトラッシュに置いてもよい。そうした場合、このルリグをアップする。」を得る。,-
PR-205,簒奪の花嫁　アルフォウ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-205.jpg,ルリグ,アルフォウ,黒,2,《黒》×２,-,6,-,-,-,-,0,-,-,0,【自】：あなたがリフレッシュしたとき、対戦相手のシグニ１体を対象とし、それがこのターンであなたの最初のリフレッシュである場合、それをバニッシュする。,-
PR-206,宿業の花嫁　アルフォウ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-206.jpg,ルリグ,アルフォウ,黒,1,《黒》×１,-,2,-,-,-,-,0,-,-,0,【自】：このルリグが対戦相手のライフクロス１枚をクラッシュしたとき、各プレイヤーは自分のデッキの上からカードを５枚トラッシュに置く。,-
PR-210,ＲｉＲｉ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-210.jpg,ルリグ,サシェ,白,0,《白》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-227,ララ・ルー”N”,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-227.jpg,ルリグ,ララ・ルー,赤,0,《赤》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-228,ソウイ＝ゼロ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-228.jpg,ルリグ,ソウイ,青,0,《青》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-238,ディストラクト・アウト,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-238.jpg,アーツ,-,黒,-,-,《黒》×１,-,-,-,-,メインフェイズ,0,-,-,0,ターン終了時まで、あなたのセンタールリグは「【自】：このルリグがアタックしたとき、このルリグの下からカードを好きな枚数対象とし、このターンにあなたが《ディストラクト・アウト》以外のアーツを使用していない場合、それらをルリグトラッシュに置く。この方法でルリグトラッシュに置かれたカード１枚につき各プレイヤーは自分のデッキの上からカードを５枚トラッシュに置く。その後、あなたのデッキが０枚の場合、このルリグをアップする。」を得る。,-
PR-239,ころん,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-239.jpg,ルリグ,エルドラ,青,0,《青》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-242,一蓮托生,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-242.jpg,アーツ,-,緑,-,-,《緑》×１,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,以下の２つから１つを選ぶ。①あなたのデッキからカードを２枚まで探してエナゾーンに置き、デッキをシャッフルする。②あなたのエナゾーンから対戦相手の選んだシグニ１枚を場に出す。（ルールや効果によって場に出すことのできないシグニが選ばれた場合、何も起きない）,-
PR-247,コードアート　B・B・Q,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-247.jpg,シグニ,精械：電機,青,2,-,-,-,5000,-,-,-,0,-,-,1,【出】：あなたのトラッシュからコストの合計が４以上の青のスペル１枚を対象とし、それを手札に加える。,：あなたのデッキからスペル１枚を探して公開し手札に加え、デッキをシャッフルする。
PR-257,ディストラクト・スルー,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-257.jpg,アーツ,-,青,-,-,《青》×１,-,-,-,-,メインフェイズ,0,-,-,0,ターン終了時まで、あなたのセンタールリグは「【起】エクシード１：カードを１枚引く。」「【起】エクシード１：対戦相手のシグニ１体を対象とし、それを凍結する。」「【起】エクシード２：カード名１つを宣言する。その後、対戦相手の手札を見て、宣言したカードをすべて捨てさせる。」を得る。,-
PR-258,紆余曲折,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-258.jpg,アーツ,-,緑,-,-,《緑》×１《無》×１,-,-,-,-,メインフェイズ,0,-,-,0,ターン終了時まで、あなたのセンタールリグは「【起】エクシード１：対戦相手のパワー12000以上のシグニ１体を対象とし、それをバニッシュする。」「【起】エクシード１：あなたのエナゾーンからカード１枚を対象とし、それを手札に加える。」「【起】エクシード１：あなたのデッキの一番上のカードをエナゾーンに置く。」を得る。,-
PR-278,ららみ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-278.jpg,ルリグ,タウィル,白,0,《白》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-282,各務原あづみ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-282.jpg,ルリグ,ピルルク,青,0,《青》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-288,小砲　アルマイル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-288.jpg,シグニ,精武：ウェポン,赤,1,-,-,-,5000,-,-,-,0,-,-,1,【常】：あなたのセンタールリグがレベル２以上であるかぎり、このシグニの基本パワーは1000になる。【常】：このシグニが中央のシグニゾーンにあるかぎり、「【自】：このシグニがアタックしたとき、対戦相手のパワー2000以下のシグニ１体を対象とし、あなたのセンタールリグのレベルが対戦相手のセンタールリグと同じ場合、それをバニッシュする。」を得る。,：【エナチャージ１】
PR-298,リメンバ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-298.jpg,ルリグ,リメンバ,白,0,《白》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-299,アルフォウ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-299.jpg,ルリグ,アルフォウ,黒,0,《黒》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-300,サシェ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-300.jpg,ルリグ,サシェ,白,0,《白》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-301,ミュウ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-301.jpg,ルリグ,ミュウ,黒,0,《黒》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-302,アイヤイ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-302.jpg,ルリグ,アイヤイ,緑,0,《緑》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-303,ハナレ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-303.jpg,ルリグ,ハナレ,黒,0,《黒》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-305,エンジェルキラー　†上柚木綾瀬†,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-305.jpg,シグニ,精像：天使,黒,3,-,-,-,8000,-,-,-,0,-,-,0,【自】：あなたのターンの間、このシグニがバトルしたとき、手札を１枚捨ててもよい。そうした場合、そのバトル終了時にこのシグニがバトルしたそのシグニを場からデッキの一番下に置く。【出】：対戦相手の＜天使＞のシグニ１体を対象とし、あなたのセンタールリグが黒の場合、それをバニッシュする。【出】《黒》：対戦相手のレベル３のシグニ１体を対象とし、それをバニッシュする。,-
PR-306,ステコ・零,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-306.jpg,ルリグ,ユヅキ,赤,0,《赤》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-316,サチュレイト・ガット,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-316.jpg,アーツ,-,黒,-,-,《黒》×２,-,-,ハナレ限定,-,メインフェイズアタックフェイズ,0,-,-,0,以下の２つから１つを選ぶ。①あなたのトラッシュから＜毒牙＞のシグニを２枚まで対象とし、それらを手札に加える。②手札をすべて捨てる。その後、あなたのトラッシュから＜毒牙＞のシグニを２枚まで対象とし、それらを場に出す。,-
PR-317,サクシード・ディストラクト,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-317.jpg,アーツ,-,無,-,-,《無》×０,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,ターン終了時まで、あなたのセンタールリグは「【起】エクシード４：対戦相手のシグニ１体を対象とし、それをバニッシュする。」「【起】エクシード４：カードを２枚引く。」「【起】エクシード４：あなたのデッキの上からカードを２枚エナゾーンに置く。」を得る。このアーツによってあなたのルリグが得た能力は、使用タイミング《メインフェイズアイコン》《アタックフェイズアイコン》を得る。,-
PR-318,紡績する知識,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-318.jpg,スペル,-,無,-,-,《無》×１,-,-,-,-,-,0,-,-,1,あなたのデッキからあなたのセンタールリグと共通する色を持つカード１枚を探して公開し手札に加え、デッキをシャッフルする。,：カードを１枚引く。
PR-319,幻蟲　オオムラサキ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-319.jpg,シグニ,精生：凶蟲,黒,3,-,-,-,7000,ミュウ限定,-,-,0,-,-,0,【常】：あなたの場にレゾナがあるかぎり、このシグニの基本パワーは12000になる。【常】：あなたのターン終了時、このシグニを場からトラッシュに置いてもよい。そうした場合、次の対戦相手のターン終了時まで、あなたのセンタールリグは「【起】《ターン１回》《アタックフェイズアイコン》《黒×0》：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－7000する。」を得る。,-
PR-322,白亜の鍵主　ウルトゥム,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-322.jpg,ルリグ,ウムル,白黒,4,《黒》×３,-,11,-,-,-,-,0,-,-,0,【起】《ターン１回》《黒×0》：対戦相手のシグニ１体を対象とし、あなたのトラッシュから黒の＜天使＞のシグニ１枚と黒の＜古代兵器＞のシグニ１枚を好きな順番でデッキの一番下に置く。そうした場合、それをトラッシュに置く。【起】《アタックフェイズアイコン》エクシード２：あなたのトラッシュから黒のシグニ１枚を対象とし、それを場に出すかあなたの手札から黒のシグニ１枚を場に出す。この方法で場に出たシグニの【出】能力は発動しない。,-
PR-328,美学の海賊　リリアナ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-328.jpg,シグニ,精像：武勇,赤,3,-,-,-,7000,-,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、手札から＜武勇＞のシグニを２枚まで捨ててもよい。以下の２つから、この方法で捨てたシグニの枚数と同じ数だけ選ぶ。①このシグニのパワー以下の対戦相手のシグニ１体を対象とし、それをバニッシュする。②あなたのトラッシュからレベル２以下の《ライズアイコン》を持たない＜武勇＞のシグニ１枚を対象とし、それを場に出す。,：カードを１枚引く。
PR-340,あーや！,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-340.jpg,ルリグ,あや,青,0,《青》×０,-,0,-,-,-,-,0,4,-,0,-,-
PR-350,リル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-350.jpg,ルリグ,リル,赤,0,《赤》×０,-,0,-,-,-,-,0,1,-,0,-,-
PR-351,あーや,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-351.jpg,ルリグ,あや,青,0,《青》×０,-,0,-,-,-,-,0,4,-,0,-,-
PR-352,メル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-352.jpg,ルリグ,メル,緑,0,《緑》×０,-,0,-,-,-,-,0,3,-,0,-,-
PR-353,ナナシ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-353.jpg,ルリグ,ナナシ,黒,0,《黒》×０,-,0,-,-,-,-,0,2,-,0,-,-
PR-366,験英の応援　＃ゴウカク＃,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-366.jpg,シグニ,精像：英知,緑,2,-,-,-,5000,-,-,-,0,-,-,1,【出】英知=５：あなたのデッキの一番上のカードをエナゾーンに置く。【自】英知=８：このシグニがアタックしたとき、対戦相手のレベル３以下のシグニ１体を対象とし、それをエナゾーンに置く。【自】英知=１０：このシグニがアタックしたとき、あなたの他のシグニ１体を対象とし、それの【自】の【英知】能力１つを発動させる。,：【エナチャージ１】
PR-370,大槍　ヴァルキリー,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-370.jpg,シグニ,精武：アーム,白,3,-,-,-,8000,-,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、対戦相手のレベル３以下のシグニ１体を対象とし、手札からカード名に《槍》を含むシグニを１枚捨ててもよい。そうした場合、それをトラッシュに置く。【出】：あなたのデッキの上からカードを４枚公開し、その中からカード名に《槍》を含むシグニ１枚を手札に加える。残りをシャッフルしてデッキの一番下に置く。,：対戦相手のレベル２以下のシグニ１体を対象とし、それをトラッシュに置く。
PR-372,羅星　≡デネキュ≡,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-372.jpg,シグニ,精羅：宇宙,赤,2,-,-,-,5000,-,-,-,0,-,-,1,【出】：数字１つを宣言する。その後、あなたのデッキの一番上を公開する。それが宣言した数字と同じレベルのシグニの場合、それを場に出す。,：【エナチャージ１】
PR-379,ステコ　―０―,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-379.jpg,ルリグ,カーニバル,赤,0,《赤》×０,-,0,-,-,-,-,0,3,-,0,-,-
PR-380,ステアード・サルベージ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-380.jpg,アーツ,-,白黒,-,-,《白/黒》×１,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,あなたのルリグトラッシュから、このアーツの使用コストで支払ったエナと共通する色を持つ、アーツとレゾナをそれぞれ１枚まで対象とし、それらをルリグデッキに加える。,-
PR-384,コードイート　キリタン,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-384.jpg,シグニ,精械：調理,緑,3,-,-,-,8000,-,-,-,0,-,-,0,【出】《緑》：あなたのデッキから《アクセアイコン》を持つシグニ１枚を探してエナゾーンに置き、デッキをシャッフルする。【起】《アタックフェイズアイコン》このシグニを場からトラッシュに置く：対戦相手のパワー12000以上のシグニ１体を対象とし、それをバニッシュする。この能力はあなたの場にアクセされているシグニがある場合にしか使用できない。,-
PR-387,ライブ・スタート,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-387.jpg,アーツ,-,白,-,-,《白》×１《黒》×１,-,-,-,-,メインフェイズアタックフェイズ,0,-,-,0,ベット―《コインアイコン》あなたのデッキからレベル４以下の白か黒のシグニ１枚を探してダウン状態で場に出し、デッキをシャッフルする。その後、あなたがベットしていた場合、追加であなたのトラッシュからこの方法で場に出したシグニのクロス条件に含まれるシグニ１枚を対象とし、それを場に出す。,-
PR-390,ららみ！０,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-390.jpg,ルリグ,あや,青,0,《青》×０,-,0,-,-,-,-,0,4,-,0,-,-
PR-400,ＹＳマリン,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-400.jpg,ルリグ,ピルルク,青,0,《青》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-401,ＫＡＧＥＨＡ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-401.jpg,ルリグ,ピルルク,青,0,《青》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-402,怠惰の魔王　ベルフェゴール,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-402.jpg,シグニ,精像：悪魔,黒,2,-,-,-,7000,-,-,-,0,-,-,1,【常】：あなたのトラッシュにカードが１５枚以上ないかぎり、このシグニはアタックできない。【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、あなたのトラッシュから黒のシグニ７枚をデッキに加えてシャッフルする。そうした場合、ターン終了時まで、それのパワーを－7000する。,：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをあなたのトラッシュにある黒のカード１枚につき－1000する。
PR-404,タマヨリヒメ　～Ａｐｏｃａｌｙｐｓｅ～,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-404.jpg,ルリグ,タマ,白,4,《白》×２,-,12,-,-,-,-,0,-,-,0,-,-
PR-405,タマヨリヒメ　～見た目は０、頭脳レベルは３～,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-405.jpg,ルリグ,タマ,白,3,《白》×２,-,8,-,-,-,-,0,-,-,0,-,-
PR-406,タマヨリヒメ　～ＴＨＥ　ＰＲＯＧＲＥＳＳ～,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-406.jpg,ルリグ,タマ,白,2,《白》×１,-,5,-,-,-,-,0,-,-,0,-,-
PR-407,タマヨリヒメ　～ＴＨＥ　ＤＡＷＮ～,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-407.jpg,ルリグ,タマ,白,1,《白》×０,-,2,-,-,-,-,0,-,-,0,-,-
PR-408,タマヨリヒメ　～ＴＨＥ　ＯＲＩＧＩＮ～,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-408.jpg,ルリグ,タマ,白,0,《白》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-409,ママ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-409.jpg,ルリグ,ママ,緑,0,《緑》×０,-,0,-,-,-,-,0,4,-,0,-,-
PR-410,ドーナ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-410.jpg,ルリグ,ドーナ,白,0,《白》×０,-,0,-,-,-,-,0,3,-,0,-,-
PR-412,カーニバル,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-412.jpg,ルリグ,カーニバル,赤,0,《赤》×０,-,0,-,-,-,-,0,3,-,0,-,-
PR-413,グズ子,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-413.jpg,ルリグ,グズ子,黒,0,《黒》×０,-,0,-,-,-,-,0,3,-,0,-,-
PR-422,３－遊　§タカラトミーたそ§,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-422.jpg,シグニ,精武：遊具,青,3,-,-,-,7867,-,-,-,0,-,-,0,【自】：パワー０以下のこのシグニがバニッシュされたとき、あなたはゲームに敗北する。【自】：あなたのターン終了時、このシグニのパワーが10000以上の場合、このシグニを場からトラッシュに置き、カードを３枚引く。,-
PR-423,幻獣　定時ほー＆甲たそ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-423.jpg,シグニ,精生：空獣,緑,2,-,-,-,5000,-,-,-,0,-,-,1,【自】：メインフェイズかアタックフェイズの間、対戦相手が自分の効果でカードを１枚引いたとき、対戦相手にダメージを与える。その後、このシグニをバニッシュする。,：【エナチャージ１】
PR-425,ニパ子,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-425.jpg,ルリグ,タマ,白,0,《白》×０,-,0,-,-,-,-,0,-,-,0,-,-
PR-426,篭手　エルゼ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-426.jpg,シグニ,精武：アーム,白,3,-,-,-,8000,-,-,-,0,-,-,1,【常】：あなたのライフクロスが１枚以下で、このシグニが中央のシグニゾーンにあるかぎり、このシグニのパワーは＋4000され、このシグニは「【自】：このシグニがアタックしたとき、正面のシグニ１体を対象とし、それをバニッシュする。」を得る。【自】《ターン１回》：あなたのライフクロス１枚がクラッシュされたとき、対戦相手のレベル３以下のシグニ１体を対象とし、それをバニッシュする。,：あなたのデッキからレベル３以下の白のシグニ１枚を探して公開し手札に加え、デッキをシャッフルする。
PR-431,サーバント　Ａ,https://www.takaratomy.co.jp/products/wixoss/img/card/PR/PR-431.jpg,シグニ,精元,無,3,-,-,-,8000,-,-,-,0,-,-,1,【常】：【マルチエナ】【出】：＜精像＞か＜精武＞か＜精羅＞か＜精械＞か＜精生＞から１つを宣言する。あなたのデッキの上からカードを４枚公開する。その中から宣言したクラスを持つシグニ１枚を手札に加え、残りをトラッシュに置く。,：どちらか１つを選ぶ。①カードを１枚引く。②【エナチャージ１】
