CardNum,CardName,ImgURL,Type,CardClass,Color,Level,GrowCost,Cost,Limit,Power,Restriction,Team,Timing,Guard,Coin,Story,LifeBurst,EffectText,BurstText
WX24-D4-04,三式戦帝女　緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-04.jpg,ルリグ,緑子,緑,3,《緑》×２,-,6,-,-,-,-,0,-,-,0,【起】《ターン１回》《緑》手札から緑のシグニを１枚捨てる：あなたのシグニ１体を対象とし、ターン終了時まで、それのパワーを＋3000し、それは【ランサー】を得る。【起】《ゲーム１回》《緑×0》：【エナチャージ２】をする。その後、あなたのエナゾーンからカードを２枚まで対象とし、それらを手札に加える。,-
WX24-D4-05,再四再五,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-05.jpg,アーツ,-,緑,-,-,《緑》×０,-,-,-,-,メインフェイズ,0,-,-,0,対戦相手のパワー10000以上のシグニ１体を対象とし、それをバニッシュする。あなたのエナゾーンからカードを３枚まで対象とし、それらを手札に加える。,-
WX24-D4-06,樹木堕絡,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-06.jpg,アーツ,-,緑,-,-,《緑》×０,-,-,-,-,メインフェイズ,0,-,-,0,対戦相手のパワー8000以下のシグニ１体を対象とし、それをエナゾーンに置く。あなたのデッキの上からカードを４枚見る。その中から緑のカードを２枚まで公開し手札に加え、残りを好きな順番でデッキの一番下に置く。,-
WX24-D4-07,付洋雷同,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-07.jpg,アーツ,-,緑,-,-,《緑》×１,-,-,-,-,アタックフェイズ,0,-,-,0,対戦相手のパワー8000以下のシグニ１体を対象とし、それをエナゾーンに置く。《リコレクトアイコン》［４枚以上］代わりに対戦相手のシグニ１体を対象とし、それをエナゾーンに置く。（あなたのルリグトラッシュに４枚以上のアーツがあるかぎり《リコレクトアイコン》［４枚以上］に続く文章が有効になる）,-
WX24-D4-08,守破離,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-08.jpg,アーツ,-,緑,-,-,《緑》×１《無》×２,-,-,-,-,アタックフェイズ,0,-,-,0,対戦相手のルリグとシグニを合計２体まで対象とし、このターン、それらがそれぞれ次にアタックしたとき、そのアタックを無効にする。,-
WX24-D4-11,幻闘獣　コゲンブ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-11.jpg,シグニ,奏生：地獣,緑,1,-,-,-,2000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、このターンにあなたが緑のアーツを使用していた場合、【エナチャージ１】をする。,-
WX24-D4-15,幻闘獣　ミスザク,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-15.jpg,シグニ,奏生：地獣,緑,2,-,-,-,5000,-,-,-,0,-,-,0,【出】《緑》：ターン終了時まで、このシグニは【ランサー（パワー5000以下のシグニ）】を得る。（【ランサー（パワー5000以下のシグニ）】を持つシグニがバトルでパワー5000以下のシグニをバニッシュしたとき、対戦相手のライフクロス１枚をクラッシュする）,-
WX24-D4-19,幻闘獣　ビグタット,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-19.jpg,シグニ,奏生：地獣,緑,3,-,-,-,10000,-,-,-,0,-,-,0,【自】：あなたのアタックフェイズ開始時、【エナチャージ１】をする。【出】：あなたのシグニ１体を対象とし、ターン終了時まで、それのパワーを＋5000する。,-
WX24-D4-20,幻獣神　セイリュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-20.jpg,シグニ,奏生：地獣,緑,3,-,-,-,10000,-,-,-,0,-,-,1,【出】《緑》《緑》：ターン終了時まで、このシグニは【ランサー】を得る。《リコレクトアイコン》［５枚以上］代わりにターン終了時まで、このシグニは【Ｓランサー】を得る。（【Ｓランサー】を持つシグニがバトルでシグニをバニッシュしたとき、対戦相手のライフクロスがある場合はそれを１枚クラッシュする。無い場合は対戦相手にダメージを与える）,：どちらか１つを選ぶ。①対戦相手のアップ状態のシグニ１体を対象とし、それをバニッシュする。②【エナチャージ１】
WX24-D4-25,芽吹,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D4-25.jpg,スペル,-,緑,-,-,《緑》×１,-,-,-,-,-,0,-,-,1,【エナチャージ２】をする。《リコレクトアイコン》［５枚以上］その後、追加であなたのエナゾーンから緑のシグニを１枚まで対象とし、それを場に出す。,：【エナチャージ１】をする。その後、あなたのエナゾーンからシグニを１枚まで対象とし、それを手札に加えるか場に出す。
WX24-D5-04,無間地獄の閻魔　ウリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-04.jpg,ルリグ,ウリス,黒,3,《黒》×２,-,6,-,-,-,-,0,-,-,0,【起】《ターン１回》《黒》：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－10000する。【起】《ゲーム１回》《黒×0》：あなたのトラッシュから黒のシグニを２枚まで対象とし、それらを手札に加える。,-
WX24-D5-05,ダーク・ウィップ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-05.jpg,アーツ,-,黒,-,-,《黒》×０,-,-,-,-,メインフェイズ,0,-,-,0,このターン、あなたの効果によって対戦相手のシグニのパワーが－（マイナス）される場合、代わりに２倍－（マイナス）される。このターン、対戦相手のシグニ１体のパワーが０以下になったとき、対戦相手のデッキの上からカードを２枚トラッシュに置く。,-
WX24-D5-06,モーメンタリー・パニッシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-06.jpg,アーツ,-,黒,-,-,《黒》×０,-,-,-,-,メインフェイズ,0,-,-,0,対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－8000する。あなたのデッキの上からカードを４枚見る。その中から黒のカードを２枚まで公開し手札に加え、残りを好きな順番でデッキの一番下に置く。,-
WX24-D5-07,サウザンドアイ・パニッシュ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-07.jpg,アーツ,-,黒,-,-,《黒》×１,-,-,-,-,アタックフェイズ,0,-,-,0,対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－8000する。《リコレクトアイコン》［４枚以上］代わりにターン終了時まで、それのパワーを－20000する。（あなたのルリグトラッシュに４枚以上のアーツがあるかぎり《リコレクトアイコン》［４枚以上］に続く文章が有効になる）,-
WX24-D5-08,ダーク・ベアトラップ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-08.jpg,アーツ,-,黒,-,-,《黒》×１《無》×２,-,-,-,-,アタックフェイズ,0,-,-,0,対戦相手のシグニを２体まで対象とし、ターン終了時まで、それらは「【自】：このシグニがアタックしたとき、ターン終了時まで、このシグニのパワーを－20000する。」を得る。,-
WX24-D5-15,凶魔　コスモ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-15.jpg,シグニ,奏像：悪魔,黒,2,-,-,-,8000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、対戦相手のデッキの上からカードを２枚トラッシュに置く。あなたのトラッシュに黒のカードが１０枚以上ある場合、代わりに対戦相手のデッキの上からカードを４枚トラッシュに置く。,-
WX24-D5-19,凶魔　ベルゼ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-19.jpg,シグニ,奏像：悪魔,黒,3,-,-,-,10000,-,-,-,0,-,-,0,【自】：あなたのアタックフェイズ開始時、あなたのトラッシュに黒のカードが１５枚以上ある場合、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－2000する。【出】《黒》：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－8000する。,-
WX24-D5-20,凶魔姫　メツメ,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-20.jpg,シグニ,奏像：悪魔,黒,3,-,-,-,12000,-,-,-,0,-,-,1,【自】：あなたのアタックフェイズ開始時、対戦相手のデッキの上からカードを３枚トラッシュに置く。《リコレクトアイコン》［５枚以上］代わりに対戦相手のデッキの上からカードを５枚トラッシュに置く。,：どちらか１つを選ぶ。①対戦相手のアップ状態のシグニ１体を対象とし、ターン終了時まで、それのパワーを－15000する。②カードを１枚引く。
WX24-D5-25,ホール・ダークネス,https://www.takaratomy.co.jp/products/wixoss/img/card/WX24/WX24-D5-25.jpg,スペル,-,黒,-,-,《黒》×１,-,-,-,-,-,0,-,-,1,対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－7000する。《リコレクトアイコン》［５枚以上］追加で対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－2000する。,：対戦相手のアップ状態のシグニ１体を対象とし、ターン終了時まで、それのパワーを－15000する。
WX25-CD1-01,小鳥遊ホシノ(水着),https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-01.jpg,ルリグ,ホシノ,緑,0,《緑》×０,-,0,-,-,-,-,0,-,-,0,-,-
WX25-CD1-02,小鳥遊ホシノ(水着)[浜辺の楽しさ],https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-02.jpg,ルリグ,ホシノ,緑,1,《緑》×０,-,2,-,-,-,-,0,-,-,0,-,-
WX25-CD1-03,小鳥遊ホシノ(水着)[水上襲撃],https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-03.jpg,ルリグ,ホシノ,緑,2,《緑》×１,-,5,-,-,-,-,0,-,-,0,-,-
WX25-CD1-04,小鳥遊ホシノ(水着)[水上支援],https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-04.jpg,ルリグ,ホシノ,緑,3,《緑》×２,-,6,-,-,-,-,0,-,-,0,【起】《ターン１回》《緑》《無》：あなたの緑のシグニ１体を対象とし、ターン終了時まで、それは【Ｓランサー】を得る。【起】《ゲーム１回》《緑》《無》：あなたのデッキをシャッフルし一番上のカードをライフクロスに加える。【絆起】《ゲーム１回》《緑×0》：あなたのエナゾーンからシグニを３枚まで対象とし、それらを場に出す。ターン終了時まで、あなたのすべてのシグニのパワーを＋3000する。,-
WX25-CD1-06,出張！百夜堂　海の家FC計画,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-06.jpg,アーツ,-,緑,-,-,《緑》×１,-,-,-,-,アタックフェイズ,0,-,-,0,以下の２つから１つを選ぶ。①対戦相手のルリグかシグニ１体を対象とし、このターン、次にそれがアタックしたとき、そのアタックを無効にする。②対戦相手のルリグとシグニを合計２体まで対象とし、あなたのエナゾーンから＜ブルアカ＞のカード２枚をトラッシュに置いてもよい。そうした場合、このターン、それらがそれぞれ次にアタックしたとき、そのアタックを無効にする。,-
WX25-CD1-10,アビドスの夏休み,https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-10.jpg,アーツ,-,緑,-,-,《緑》×１,-,-,-,-,アタックフェイズ,0,-,-,0,対戦相手のパワー8000以下のシグニ１体を対象とし、それをエナゾーンに置く。《リコレクトアイコン》［４枚以上］代わりに対戦相手のシグニ１体を対象とし、それをエナゾーンに置く。（あなたのルリグトラッシュに４枚以上のアーツがあるかぎり《リコレクトアイコン》［４枚以上］に続く文章が有効になる）,-
WX25-CD1-17,砂狼シロコ(水着),https://www.takaratomy.co.jp/products/wixoss/img/card/WX25/WX25-CD1-17.jpg,シグニ,奏武：ブルアカ,緑,3,-,-,-,12000,-,-,-,0,-,-,1,【出】：あなたの場に他の＜ブルアカ＞のシグニがある場合、このターン、次にあなたが使用するルリグの【起】能力の使用コストは《無》減る。【絆自】：あなたのアタックフェイズ開始時、対戦相手のシグニ１体を対象とし、あなたのエナゾーンから＜ブルアカ＞のカード１枚をトラッシュに置いてもよい。そうした場合、ターン終了時まで、それの基本パワーを3000にする。,：どちらか１つを選ぶ。①対戦相手のアップ状態のシグニ１体を対象とし、それをバニッシュする。②【エナチャージ１】
SPDi01-121,羅原　Ｄｙ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-121.jpg,シグニ,奏羅：原子,緑,2,-,-,-,5000,-,-,-,0,-,-,0,【出】：あなたのデッキの一番上を公開する。あなたの場にそのカードと共通する色を持つルリグがいる場合、【エナチャージ１】をする。,-
SPDi01-131,幻水　アペニーパファー,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-131.jpg,シグニ,奏生：水獣,白,2,-,-,-,8000,-,-,-,1,-,-,1,【出】《無》：あなたのデッキの上からカードを３枚見る。その中からあなたの場にいるルリグと共通する色を持つカード１枚を公開し手札に加え、残りを好きな順番でデッキの一番下に置く。,：対戦相手のルリグ１体を対象とし、ターン終了時まで、それは「【常】：アタックできない。」を得る。
SPDi01-132,小書　ナコ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-132.jpg,シグニ,奏武：ウェポン,黒,1,-,-,-,3000,-,-,-,1,-,-,1,【起】このシグニを場からトラッシュに置く：あなたのシグニ１体を対象とし、ターン終了時まで、それは「【自】：このシグニがアタックしたとき、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーをこのシグニのレベル１につき－1000する。」を得る。,：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－8000する。
SPDi01-133,コードアンチ　スイシャ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-133.jpg,シグニ,奏械：古代兵器,青,2,-,-,-,8000,-,-,-,0,-,-,1,【出】：あなたのデッキの上からカードを３枚見る。その中からカード１枚をトラッシュに置き、カード１枚をデッキの一番上に戻し、残りを好きな順番でデッキの一番下に置く。,：あなたのデッキの上からカードを３枚見る。その中からシグニ１枚を公開し手札に加えるか場に出し、残りを好きな順番でデッキの一番下に置く。
SPDi01-134,幻蟲　カメムシ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi01/SPDi01-134.jpg,シグニ,奏生：凶蟲,緑,1,-,-,-,2000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、あなたの場にあるシグニが持つ色が合計２種類以上ある場合、【エナチャージ１】をする。,-
SPDi02-02,リゼ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi02/SPDi02-02.jpg,ルリグ,リゼ,白,0,《白》×０,-,0,-,-,さんばか,-,0,-,-,0,-,-
SPDi03-01,ヒラナ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-01.jpg,ルリグ,ヒラナ,赤,0,《赤》×０,-,0,-,-,NoLimit,-,0,-,-,0,-,-
SPDi03-02,アキノ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-02.jpg,ルリグ,アキノ,白,0,《白》×０,-,0,-,-,NoLimit,-,0,-,-,0,-,-
SPDi03-03,レイ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-03.jpg,ルリグ,レイ,青,0,《青》×０,-,0,-,-,NoLimit,-,0,-,-,0,-,-
SPDi03-04,LION,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-04.jpg,ルリグ,LION,白,0,《白》×０,-,0,-,-,CardJockey,-,0,-,-,0,-,-
SPDi03-05,LOVIT,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-05.jpg,ルリグ,LOVIT,赤,0,《赤》×０,-,0,-,-,CardJockey,-,0,-,-,0,-,-
SPDi03-06,WOLF,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-06.jpg,ルリグ,WOLF,緑,0,《緑》×０,-,0,-,-,CardJockey,-,0,-,-,0,-,-
SPDi03-07,タマゴ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-07.jpg,ルリグ,タマゴ,青,0,《青》×０,-,0,-,-,うちゅうのはじまり,-,0,-,-,0,-,-
SPDi03-08,ノヴァ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-08.jpg,ルリグ,ノヴァ,白,0,《白》×０,-,0,-,-,うちゅうのはじまり,-,0,-,-,0,-,-
SPDi03-09,バン,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-09.jpg,ルリグ,バン,緑,0,《緑》×０,-,0,-,-,うちゅうのはじまり,-,0,-,-,0,-,-
SPDi03-10,ムジカ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-10.jpg,ルリグ,ムジカ,黒,0,《黒》×０,-,0,-,-,DIAGRAM,-,0,-,-,0,-,-
SPDi03-11,マドカ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-11.jpg,ルリグ,マドカ,青,0,《青》×０,-,0,-,-,DIAGRAM,-,0,-,-,0,-,-
SPDi03-12,サンガ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi03/SPDi03-12.jpg,ルリグ,サンガ,緑,0,《緑》×０,-,0,-,-,DIAGRAM,-,0,-,-,0,-,-
SPDi16-01,雁矢よしの,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi16/SPDi16-01.jpg,ルリグ,リル,赤,0,《赤》×０,-,0,-,-,-,-,0,1,-,0,-,-
SPDi16-02,水茎あやめ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi16/SPDi16-02.jpg,ルリグ,ピルルク,青,0,《青》×０,-,0,-,-,-,-,0,-,-,0,-,-
SPDi16-03,金魚鉢たより,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi16/SPDi16-03.jpg,ルリグ,タマ,白,0,《白》×０,-,0,-,-,-,-,0,-,-,0,-,-
SPDi17-01,ARuFa母,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi17/SPDi17-01.jpg,ルリグ,ママ,緑,0,《緑》×０,-,0,-,-,-,-,0,4,-,0,-,-
SPDi17-02,ギャラクシー母,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi17/SPDi17-02.jpg,ルリグ,ママ,緑,0,《緑》×０,-,0,-,-,-,-,0,4,-,0,-,-
SPDi17-03,みくのしん母,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi17/SPDi17-03.jpg,ルリグ,ママ,緑,0,《緑》×０,-,0,-,-,-,-,0,4,-,0,-,-
SPDi34-05,みこみこ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi34/SPDi34-05.jpg,ルリグ,みこみこ,青,0,《青》×０,-,0,-,-,きゅるきゅるーん☆,-,0,-,-,0,-,-
SPDi34-09,緑姫,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi34/SPDi34-09.jpg,ルリグ,緑子,緑,0,《緑》×０,-,0,-,-,-,-,0,-,-,0,-,-
SPDi34-13,ユヅキ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi34/SPDi34-13.jpg,ルリグ,ユヅキ,赤,0,《赤》×０,-,0,-,-,-,-,0,-,-,0,-,-
SPDi34-24,アト,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi34/SPDi34-24.jpg,ルリグ,アト,緑,0,《緑》×０,-,0,-,-,アンシエント・サプライズ,-,0,-,-,0,-,-
SPDi34-25,アザエラ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi34/SPDi34-25.jpg,ルリグ,アザエラ,赤,0,《赤》×０,-,0,-,-,夢限少女,-,0,-,-,0,-,-
SPDi34-26,ミカエラ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi34/SPDi34-26.jpg,ルリグ,ミカエラ,青,0,《青》×０,-,0,-,-,夢限少女,-,0,-,-,0,-,-
SPDi34-27,ガブリエラ,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi34/SPDi34-27.jpg,ルリグ,ガブリエラ,白,0,《白》×０,-,0,-,-,夢限少女,-,0,-,-,0,-,-
SPDi37-06,TOO　BADLY,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi37/SPDi37-06.jpg,スペル,-,青,-,-,《青》×１,-,-,-,-,-,0,-,-,1,カードを１枚引き、対戦相手は手札を１枚捨てる。《リコレクトアイコン》［５枚以上］代わりにカードを１枚引き、対戦相手の手札を１枚見ないで選び、捨てさせる。,：対戦相手のルリグかシグニ１体を対象とする。このターン、それがアタックしたとき、対戦相手が手札を３枚捨てないかぎり、そのアタックを無効にする。
SPDi43-01,ゆかゆか☆さんさんきらきら,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi43/SPDi43-01.jpg,ルリグ,ゆかゆか,白,3,《白》×２,-,6,-,-,きゅるきゅるーん☆,-,0,-,-,0,【自】：あなたのターン終了時、対戦相手は《無》《無》を支払わないかぎり自分のシグニ２体を選びトラッシュに置く。（１体の場合、それを選ぶ）【起】《ゲーム１回》永遠♡不滅☆宣言《白×0》：次の対戦相手のターン終了時まで、このルリグは「【常】：対戦相手のシグニの【自】能力が発動する場合、対戦相手が《無》を支払わないかぎり、その能力は何もしない。」を得る。,-
SPDi43-02,まほまほ☆さんさんちくちく,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi43/SPDi43-02.jpg,ルリグ,まほまほ,黒,3,《黒》×２,-,6,-,-,きゅるきゅるーん☆,-,0,-,-,0,【自】：あなたのアタックフェイズ開始時、対戦相手が手札を２枚捨てないかぎり、あなたは以下の２つから１つを選ぶ。①対戦相手のデッキの上からカードを８枚トラッシュに置く。②対戦相手のライフクロスが０枚の場合、対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－10000する。【起】《ゲーム１回》永遠♡不滅☆宣言《黒×0》：対戦相手は手札をすべてルリグゾーンに裏向きで置く。ターン終了時、対戦相手はそれらのカードを手札に加える。,-
SPDi43-03,エクス・スリーNEO,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi43/SPDi43-03.jpg,ルリグ,エクス,赤,3,《赤》×２,-,6,-,-,デウス・エクス・マキナ,-,0,-,-,0,【起】《赤×0》：あなたのシグニ１体を対象とし、このルリグの下からカード１枚をそれの【ソウル】にする。【起】《ゲーム１回》バーテックス　ルリグデッキからアーツ１枚をルリグトラッシュに置く：対戦相手のライフクロス１枚をクラッシュする。ターン終了時まで、このルリグは「【自】：このルリグがアタックしたとき、そのアタック終了時、そのアタックによって対戦相手にダメージが与えられていなかった場合、《赤》を支払ってもよい。そうした場合、このルリグをアップする。」を得る。,-
SPDi43-04,デウス・スリーNEO,https://www.takaratomy.co.jp/products/wixoss/img/card/SPDi43/SPDi43-04.jpg,ルリグ,デウス,黒,3,《黒》×２,-,6,-,-,デウス・エクス・マキナ,-,0,-,-,0,【起】《黒×0》：あなたのシグニ１体を対象とし、このルリグの下からカード１枚をそれの【ソウル】にする。【起】《ゲーム１回》バーテックス　ルリグデッキからアーツ１枚をルリグトラッシュに置く：あなたのトラッシュから《ガードアイコン》を持たないカードを３枚まで対象とし、それらを手札に加える。このターン、あなたの効果によって対戦相手のシグニのパワーが－（マイナス）される場合、代わりに２倍－（マイナス）される。,-
