CardNum,CardName,ImgURL,Type,CardClass,Color,Level,GrowCost,Cost,Limit,Power,Restriction,Team,Timing,Guard,Coin,Story,LifeBurst,EffectText,BurstText
WXDi-D01-011,ハーモニー・コール,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-011.jpg,ピース,-,緑赤青,-,-,《無》×８,-,-,-,-,メインフェイズ,0,-,-,0,【使用条件】【チーム】＜アンシエント･サプライズ＞＆全員レベル１以上あなたのデッキの上からカードを８枚見る。その中からレベル１とレベル２とレベル３のシグニをそれぞれ１枚まで場に出し、残りをシャッフルしてデッキの一番下に置く。その後、ターン終了時まで、対象のレベル１のシグニ１体は【アサシン】を得、対象のレベル２のシグニ１体は【ダブルクラッシュ】を得、対象のレベル３のシグニ１体は【ランサー】を得る。,-
WXDi-D01-012,羅星　カメロパル,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-012.jpg,シグニ,奏羅：宇宙,緑,1,-,-,-,3000,-,-,-,0,-,-,0,【常】：あなたのエナゾーンにあるシグニが持つクラスが合計３種類以上あるかぎり、このシグニのパワーは＋４０００される。,-
WXDi-D01-013,翠将　センノリキュウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-013.jpg,シグニ,奏像：武勇,緑,2,-,-,-,10000,-,-,-,0,-,-,1,：【エナチャージ３】（あなたのデッキの上からカードを３枚エナゾーンに置く）,：【エナチャージ３】（あなたのデッキの上からカードを３枚エナゾーンに置く）
WXDi-D01-014,ツヴァイ＝スローロリス,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-014.jpg,シグニ,奏武：毒牙,緑,2,-,-,-,3000,-,-,-,0,-,-,0,【常】：あなたのエナゾーンにあるシグニが持つクラスが合計３種類以上あるかぎり、このシグニのパワーは＋５０００される。【起】《ターン１回》《緑》《緑》《無》：あなたの他のパワー１５０００以上のシグニ１体を対象とし、ターン終了時まで、それは【ランサー】を得る。（【ランサー】を持つシグニがバトルでシグニをバニッシュしたとき、対戦相手のライフクロスを１枚クラッシュする）,-
WXDi-D01-015,大装　トビエル,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-015.jpg,シグニ,奏武：アーム,赤,3,-,-,-,12000,-,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、あなたの他のシグニ１体を対象とし、ターン終了時まで、それのパワーを＋５０００する。【出】手札を２枚捨てる：カードを２枚引く。,：どちらか１つを選ぶ。①対戦相手のアップ状態のシグニ１体を対象とし、それをバニッシュする。②カードを１枚引く。
WXDi-D01-016,羅石　アシレン,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-016.jpg,シグニ,奏羅：宝石,青,3,-,-,-,12000,-,-,-,0,-,-,1,【自】：このシグニがアタックしたとき、このシグニのパワーが１５０００以上の場合、対戦相手は手札を１枚捨てる。２００００以上の場合、代わりに対戦相手の手札を１枚見ないで選び、捨てさせる。,：対戦相手のシグニ１体を対象とし、それをダウンし凍結する。カードを１枚引く。（凍結されたシグニは次の自分のアップフェイズにアップしない）
WXDi-D01-017,翠天　アタランテ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-017.jpg,シグニ,奏像：天使,緑,3,-,-,-,12000,-,-,-,0,-,-,0,【出】エナゾーンからそれぞれ異なるクラスを持つシグニ３枚をトラッシュに置く：対戦相手のパワー８０００以上のシグニ１体を対象とし、それをバニッシュする。,-
WXDi-D01-018,幻水　スイギュウ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-018.jpg,シグニ,奏生：水獣,青緑,1,-,-,-,5000,-,-,-,0,-,-,0,（エナコストを支払う際、このカードは青か緑１つとして支払える）,-
WXDi-D01-019,幻獣　コアララ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-019.jpg,シグニ,奏生：地獣,赤緑,2,-,-,-,10000,-,-,-,0,-,-,0,（エナコストを支払う際、このカードは赤か緑１つとして支払える）,-
WXDi-D01-020,サーバント　#,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-020.jpg,シグニ,奏元,無,1,-,-,-,1000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,：あなたのトラッシュからシグニ１枚を対象とし、それを手札に加える。
WXDi-D01-021,複成,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D01-021.jpg,スペル,-,緑,-,-,《緑》×１,-,-,-,-,-,0,-,-,1,あなたのエナゾーンから緑のシグニ１枚を対象とし、それを手札に加える。あなたの場に＜アンシエント・サプライズ＞のルリグが３体いる場合、代わりにあなたのエナゾーンからシグニ１枚を対象とし、それを手札に加える。,：対戦相手のアップ状態のシグニ１体を対象とし、それをバニッシュする。
WXDi-D02-01LAT,リゼ　レベル０,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-01LAT.jpg,ルリグ,リゼ,白,0,《白》×０,-,0,-,-,さんばか,-,0,-,-,0,-,-
WXDi-D02-02L,【センター】リゼ　レベル１,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-02L.jpg,ルリグ,リゼ,白,1,《白》×０,-,2,-,-,さんばか,-,0,-,-,0,-,-
WXDi-D02-03L,【センター】リゼ　レベル２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-03L.jpg,ルリグ,リゼ,白,2,《白》×１,-,5,-,-,さんばか,-,0,-,-,0,-,-
WXDi-D02-04L,【センター】リゼ　レベル３,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-04L.jpg,ルリグ,リゼ,白,3,《白》×２,-,6,-,-,さんばか,-,0,-,-,0,【チーム】＜さんばか＞【チーム起】《ターン１回》《白×0》：あなたの＜バーチャル＞のシグニ１体を対象とし、次の対戦相手のターン終了時まで、それのパワーを＋２０００する。【出】：あなたのデッキの上からカードを３枚見る。その中から＜バーチャル＞のシグニを好きな枚数公開し手札に加え、残りを好きな順番でデッキの一番下に置く。,-
WXDi-D02-05LAT,アンジュ　レベル０,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-05LAT.jpg,ルリグ,アンジュ,白,0,《白》×０,-,0,-,-,さんばか,-,0,-,-,0,-,-
WXDi-D02-06LT,【アシスト】アンジュ　レベル１,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-06LT.jpg,アシストルリグ,アンジュ,白,1,《無》×０,-,0,-,-,さんばか,メインフェイズ,0,-,-,0,【出】：対戦相手のレベル２以下のシグニ１体を対象とし、それを手札に戻す。,-
WXDi-D02-07LT,【アシスト】アンジュ　レベル２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-07LT.jpg,アシストルリグ,アンジュ,白,2,《無》×２,-,1,-,-,さんばか,メインフェイズ,0,-,-,0,【出】：対戦相手のレベル２以下のシグニ１体を対象とし、それをトラッシュに置く。対戦相手のシグニ１体を対象とし、それを手札に戻す。,-
WXDi-D02-08LAT,とこ　レベル０,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-08LAT.jpg,ルリグ,とこ,黒,0,《黒》×０,-,0,-,-,さんばか,-,0,-,-,0,-,-
WXDi-D02-09LA,【アシスト】とこ　レベル１,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-09LA.jpg,アシストルリグ,とこ,黒,1,《無》×０,-,0,-,-,さんばか,メインフェイズ,0,-,-,0,【出】：あなたのデッキの上からカードを３枚トラッシュに置く。その後、あなたのトラッシュから＜バーチャル＞のシグニを２枚まで対象とし、それらを手札に加える。,-
WXDi-D02-10LA,【アシスト】とこ　レベル２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-10LA.jpg,アシストルリグ,とこ,黒,2,《無》×２,-,1,-,-,さんばか,メインフェイズ,0,-,-,0,【出】：対戦相手のシグニを２体まで対象とし、それらをバニッシュする。,-
WXDi-D02-11A,【センター】アンジュ　レベル１,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-11A.jpg,ルリグ,アンジュ,白,1,《白》×０,-,2,-,-,さんばか,-,0,-,-,0,-,-
WXDi-D02-12A,【センター】アンジュ　レベル２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-12A.jpg,ルリグ,アンジュ,白,2,《白》×１,-,5,-,-,さんばか,-,0,-,-,0,-,-
WXDi-D02-13A,【センター】アンジュ　レベル３,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-13A.jpg,ルリグ,アンジュ,白,3,《白》×２,-,6,-,-,さんばか,-,0,-,-,0,【チーム】＜さんばか＞【チーム起】《ターン１回》《白×0》：あなたの＜バーチャル＞のシグニ１体を対象とし、ターン終了時まで、それのパワーを＋４０００する。【出】：対戦相手のシグニ１体を対象とし、それを手札に戻す。カードを１枚引く。,-
WXDi-D02-14T,【センター】とこ　レベル１,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-14T.jpg,ルリグ,とこ,黒,1,《黒》×０,-,2,-,-,さんばか,-,0,-,-,0,-,-
WXDi-D02-15T,【センター】とこ　レベル２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-15T.jpg,ルリグ,とこ,黒,2,《黒》×１,-,5,-,-,さんばか,-,0,-,-,0,-,-
WXDi-D02-16T,【センター】とこ　レベル３,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-16T.jpg,ルリグ,とこ,黒,3,《黒》×２,-,6,-,-,さんばか,-,0,-,-,0,【チーム】＜さんばか＞【チーム起】《ターン１回》＜バーチャル＞のシグニ１体を場からトラッシュに置く：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－３０００する。【出】：あなたのトラッシュから＜バーチャル＞のシグニを２枚まで対象とし、それらを手札に加える。,-
WXDi-D02-17AT,【アシスト】リゼ　レベル１,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-17AT.jpg,アシストルリグ,リゼ,白,1,《無》×０,-,0,-,-,さんばか,メインフェイズ,0,-,-,0,【出】：あなたのデッキの上からカードを７枚見る。その中から白の＜バーチャル＞のシグニを２枚まで公開し手札に加え、残りをシャッフルしてデッキの一番下に置く。,-
WXDi-D02-18AT,【アシスト】リゼ　レベル２,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-18AT.jpg,アシストルリグ,リゼ,白,2,《無》×４,-,1,-,-,さんばか,メインフェイズアタックフェイズ,0,-,-,0,【出】：あなたのデッキの上からカードを５枚見る。その中から＜バーチャル＞のシグニを２枚まで場に出し、残りを好きな順番でデッキの一番下に置く。それらのシグニの【出】能力は発動しない。,-
WXDi-D02-19LAT,サンバ・カーニバル,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-19LAT.jpg,ピース,-,白黒,-,-,《無》×５,-,-,-,-,メインフェイズ,0,-,-,0,【使用条件】【チーム】＜さんばか＞＆全員レベル１以上対戦相手のシグニ１体を対象とし、それをトラッシュに置く。対戦相手のシグニ１体を対象とし、それを手札に戻す。あなたのトラッシュから＜バーチャル＞のシグニ１体を対象とし、それを手札に加える。,-
WXDi-D02-20,コード２４３４　勇気ちひろ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-20.jpg,シグニ,奏械：バーチャル,白,1,-,-,-,3000,-,-,-,0,-,-,0,【常】：あなたの場に＜バーチャル＞のシグニが３体以上あるかぎり、このシグニのパワーは＋５０００される。,-
WXDi-D02-21,コード２４３４　宇志海いちご,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-21.jpg,シグニ,奏械：バーチャル,白,2,-,-,-,3000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、あなたのデッキの一番上を公開する。そのカードが＜バーチャル＞のシグニの場合、カードを１枚引く。,-
WXDi-D02-22,コード２４３４　森中花咲,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-22.jpg,シグニ,奏械：バーチャル,黒,2,-,-,-,8000,-,-,-,0,-,-,1,【出】《黒》《白》：あなたのトラッシュから《コード２４３４　御伽原江良》１枚を対象とし、それを場に出す。（【出】能力の：の左側はコストである。コストを支払わず発動しないことを選んでもよい）,：対戦相手のシグニ１体を対象とし、《黒》《無》を支払ってもよい。そうした場合、ターン終了時まで、それのパワーを－12000する。
WXDi-D02-23,コード２４３４　御伽原江良,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-23.jpg,シグニ,奏械：バーチャル,白,3,-,-,-,10000,-,-,-,0,-,-,0,【出】《無》《無》：あなたの場に《コード２４３４　森中花咲》がある場合、あなたのトラッシュから《ガードアイコン》を持つシグニ１枚を対象とし、それを手札に加える。【出】《白》《白》《無》：あなたの場に＜バーチャル＞のシグニが３体以上ある場合、対戦相手のシグニ１体を対象とし、それを手札に戻す。,-
WXDi-D02-24,コード２４３４　樋口楓,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-24.jpg,シグニ,奏械：バーチャル,白,3,-,-,-,10000,-,-,-,0,-,-,1,【常】：あなたの中央のシグニゾーンにある＜バーチャル＞のシグニのパワーを＋3000する。【自】：このシグニがバニッシュされたとき、ターン終了時まで、あなたのすべての＜バーチャル＞のシグニのパワーを＋３０００する。,：あなたのトラッシュから＜バーチャル＞のシグニを２枚まで対象とし、それらを手札に加える。
WXDi-D02-25,コード２４３４　静凛,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-25.jpg,シグニ,奏械：バーチャル,黒,3,-,-,-,12000,-,-,-,0,-,-,1,【自】《ターン１回》：あなたのメインフェイズの間、あなたの他のシグニが場を離れたとき、このシグニをアップする。【起】《ダウン》：あなたのデッキの上からカードを５枚トラッシュに置く。（デッキが５枚以下ならそれらをすべてトラッシュに置きリフレッシュする）,：あなたのトラッシュから＜バーチャル＞のシグニ１枚を対象とし、それを手札に加えるか場に出す。
WXDi-D02-26,コード２４３４　星川サラ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-26.jpg,シグニ,奏械：バーチャル,白黒,1,-,-,-,5000,-,-,-,0,-,-,0,（エナコストを支払う際、このカードは白か黒１つとして支払える）,-
WXDi-D02-27,コード２４３４　魔使マオ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-27.jpg,シグニ,奏械：バーチャル,白黒,2,-,-,-,10000,-,-,-,0,-,-,0,（エナコストを支払う際、このカードは白か黒１つとして支払える）,-
WXDi-D02-29,ワンダー・ランド,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D02-29.jpg,スペル,-,黒,-,-,《黒》×１《無》×１,-,-,-,-,-,0,-,-,1,あなたのトラッシュから黒のシグニ１枚を対象とし、それを手札に加える。あなたの場に＜さんばか＞のルリグが３体いる場合、代わりにあなたのトラッシュから白か黒のシグニ１枚を対象とし、それを手札に加える。,：対戦相手のシグニ１体を対象とし、ターン終了時まで、それのパワーを－8000する。（パワーが０以下のシグニはルールによってバニッシュされる）
WXDi-D03-001,欠片へ一歩　ヒラナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-001.jpg,ルリグ,ヒラナ,赤,0,《赤》×０,-,0,-,-,NoLimit,-,0,-,-,0,-,-
WXDi-D03-002,奇跡へ一歩　ヒラナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-002.jpg,ルリグ,ヒラナ,赤,1,《赤》×０,-,2,-,-,NoLimit,-,0,-,-,0,-,-
WXDi-D03-003,真実へ一歩　ヒラナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-003.jpg,ルリグ,ヒラナ,赤,2,《赤》×１,-,5,-,-,NoLimit,-,0,-,-,0,-,-
WXDi-D03-004,頂点へ一歩　ヒラナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-004.jpg,ルリグ,ヒラナ,赤,3,《赤》×２,-,6,-,-,NoLimit,-,0,-,-,0,【チーム】＜NoLimit＞【チーム常】：アタックしているあなたのシグニのパワーを＋2000する。【出】：カードを１枚引き、【エナチャージ１】をする。【起】《ゲーム１回》《赤×0》：ターン終了時まで、このルリグは「【自】：このルリグがアタックしたとき、あなたのアップ状態のレベル２のルリグ２体をダウンしてもよい。そうした場合、対戦相手が《ガードアイコン》を持つカードを１枚捨てないかぎり、対戦相手にダメージを与える。」を得る。,-
WXDi-D03-005,未来へ前進　アキノ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-005.jpg,ルリグ,アキノ,白,0,《白》×０,-,0,-,-,NoLimit,-,0,-,-,0,-,-
WXDi-D03-006,アキノ＊グー,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-006.jpg,アシストルリグ,アキノ,白,1,《無》×０,-,0,-,-,NoLimit,メインフェイズ,0,-,-,0,【出】：対戦相手のレベル２以下のシグニ１体を対象とし、それを手札に戻す。,-
WXDi-D03-007,アキノ＊パー,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-007.jpg,アシストルリグ,アキノ,白,2,《無》×５,-,1,-,-,NoLimit,メインフェイズアタックフェイズ,0,-,-,0,【出】：対戦相手のパワー12000以下のシグニ１体を対象とし、それを手札に戻す。【出】：対戦相手のシグニ１体を対象とし、ターン終了時まで、それは「【常】：アタックできない。」を得る。,-
WXDi-D03-008,明日へ飛翔　レイ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-008.jpg,ルリグ,レイ,青,0,《青》×０,-,0,-,-,NoLimit,-,0,-,-,0,-,-
WXDi-D03-009,レイ＊一斬,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-009.jpg,アシストルリグ,レイ,青,1,《無》×０,-,0,-,-,NoLimit,メインフェイズ,0,-,-,0,【出】：カードを２枚引く。,-
WXDi-D03-010,レイ＊無我斬,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-010.jpg,アシストルリグ,レイ,青,2,《無》×１,-,1,-,-,NoLimit,メインフェイズ,0,-,-,0,【出】：カードを２枚引く。対戦相手の手札を２枚見ないで選び、捨てさせる。,-
WXDi-D03-011,Glory　Grow,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-011.jpg,ピース,-,赤白青,-,-,《赤》×０,-,-,-,-,メインフェイズ,0,-,-,0,【使用条件】【チーム】＜NoLimit＞＆全員レベル１以上あなたのレベル３のルリグ１体を対象とし、ターン終了時まで、それは以下の能力を得る。『【常】：【ダブルクラッシュ】（アタックによるダメージでライフクロスを２枚クラッシュする）【常】：対戦相手は【ガード】ができない。』,-
WXDi-D03-012,小装　ローメイル,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-012.jpg,シグニ,奏武：アーム,赤,1,-,-,-,2000,-,-,-,0,-,-,0,【出】《無》：対戦相手のパワー3000以下のシグニ１体を対象とし、それをバニッシュする。（【出】能力の：の左側はコストである。コストを支払わず発動しないことを選んでもよい）,-
WXDi-D03-013,紅将　ランスロット,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-013.jpg,シグニ,奏像：武勇,赤,2,-,-,-,5000,-,-,-,0,-,-,0,【出】《無》：対戦相手のパワー5000以下のシグニ１体を対象とし、それをバニッシュする。,-
WXDi-D03-014,羅石　ヴォルカニック,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-014.jpg,シグニ,奏羅：宝石,赤,2,-,-,-,10000,-,-,-,0,-,-,1,：対戦相手のパワー8000以下のシグニ１体を対象とし、それをバニッシュする。,：対戦相手のパワー8000以下のシグニ１体を対象とし、それをバニッシュする。
WXDi-D03-015,紅天　カグツチ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-015.jpg,シグニ,奏像：天使,赤,3,-,-,-,10000,-,-,-,0,-,-,1,【常】：あなたのターンの間、あなたのシグニのパワーを＋2000する。【出】手札を２枚捨てる：あなたのトラッシュからレベル３のシグニ１枚を対象とし、それを場に出す。,：あなたのトラッシュから《ガードアイコン》を持たないシグニ１枚を対象とし、それを手札に加えるか場に出す。
WXDi-D03-016,大得装　トレット,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-016.jpg,シグニ,奏武：アーム,赤,3,-,-,-,10000,-,-,-,0,-,-,1,【出】《赤》《無》：あなたのトラッシュからレベル１の赤のシグニ１枚を対象とし、それを手札に加える。,：どちらか１つを選ぶ。①対戦相手のアップ状態のシグニ１体を対象とし、それをバニッシュする。②カードを１枚引く。
WXDi-D03-017,羅石　アダマスフィア,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-017.jpg,シグニ,奏羅：宝石,赤,3,-,-,-,12000,-,-,-,0,-,-,0,【自】：このシグニがアタックしたとき、あなたのデッキの一番上を公開する。そのカードがレベル３のシグニの場合、《赤》《赤》を支払ってもよい。そうした場合、ターン終了時まで、このシグニは【アサシン】を得る。（【アサシン】を持つシグニがアタックすると正面のシグニとバトルをせず対戦相手にダメージを与える）,-
WXDi-D03-018,羅石　ブロンズ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-018.jpg,シグニ,奏羅：宝石,赤青,1,-,-,-,5000,-,-,-,0,-,-,0,（エナコストを支払う際、このカードは赤か青１つとして支払える）,-
WXDi-D03-019,羅石　シルヴァーナ,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-019.jpg,シグニ,奏羅：宝石,赤青,2,-,-,-,10000,-,-,-,0,-,-,0,（エナコストを支払う際、このカードは赤か青１つとして支払える）,-
WXDi-D03-020,サーバント　＃,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-020.jpg,シグニ,奏元,無,1,-,-,-,1000,-,-,-,1,-,-,1,【ガード】（このカードを手札から捨てることで、ルリグのアタックによるダメージを一度防ぐ）【常】：【マルチエナ】（エナコストを支払う際、このカードは好きな色１つとして支払える）,：あなたのトラッシュからシグニ１枚を対象とし、それを手札に加える。
WXDi-D03-021,轟音の炎球,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D03-021.jpg,スペル,-,赤,-,-,《赤》×１,-,-,-,-,-,0,-,-,1,対戦相手のパワー8000以下のシグニ１体を対象とし、それをバニッシュする。あなたの場に＜NoLimit＞のルリグが３体いる場合、代わりに対戦相手のパワー10000以下のシグニ１体を対象とし、それをバニッシュする。,：対戦相手のアップ状態のシグニ１体を対象とし、それをバニッシュする。
WXDi-D04-001,MC.LION-standby,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D04-001.jpg,ルリグ,LION,白,0,《白》×０,-,0,-,-,CardJockey,-,0,-,-,0,-,-
WXDi-D04-002,MC.LION-1stVerse,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D04-002.jpg,ルリグ,LION,白,1,《白》×０,-,2,-,-,CardJockey,-,0,-,-,0,-,-
WXDi-D04-003,MC.LION-2ndVerse,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D04-003.jpg,ルリグ,LION,白,2,《白》×１,-,5,-,-,CardJockey,-,0,-,-,0,-,-
WXDi-D04-004,MC.LION-3rdVerse,https://www.takaratomy.co.jp/products/wixoss/img/card/WXDi/WXDi-D04-004.jpg,ルリグ,LION,白,3,《白》×２,-,6,-,-,CardJockey,-,0,-,-,0,【チーム】＜CardJockey＞【チーム出】：あなたのデッキの上からカードを４枚見る。その中からカードを２枚まで手札に加え、残りをトラッシュに置く。【起】《ゲーム１回》《白×0》：ターン終了時まで、このルリグは「【自】：このルリグがアタックしたとき、そのアタック終了時、そのアタックによって対戦相手にダメージが与えられていなかった場合、あなたのアップ状態のレベル２のルリグ１体をダウンしてもよい。そうした場合、このルリグをアップする。」を得る。,-
